id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,charge,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:feature_state,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:mz,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:mz_range:min,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:mz_range:max,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:rt,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:rt_range:min,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:rt_range:max,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:height,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:area,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:intensity_range:min,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:intensity_range:max,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:fwhm,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:tailing_factor,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:asymmetry_factor,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:fragment_scans,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:rt_ms2_apex_distance,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:isotopes,datafile:202406251802_PMA_dbgi_003185_01_01.mzML:charge
37,0.5016,0.4695,0.5589,470.90094,470.8992,470.90192,1.923E5,9.203E3,4.01E4,1.923E5,0,1,55,,,,,,,,,DETECTED,470.90094,470.8992,470.90192,0.5016,0.4695,0.5589,1.923E5,9.203E3,4.01E4,1.923E5,0.0491,1.3908,1.7816,,,3,1
40,0.5016,0.4695,0.5471,516.89378,516.89166,516.89594,5.162E5,1.639E4,4.333E4,5.162E5,1,1,55,,,,,,,,,DETECTED,516.89378,516.89166,516.89594,0.5016,0.4695,0.5471,5.162E5,1.639E4,4.333E4,5.162E5,0.0306,1.4464,1.559,1,0.0073,5,1
42,0.5016,0.4695,0.5471,532.87027,532.86804,532.87311,4.491E5,1.483E4,3.967E4,4.491E5,0,1,55,,,,,,,,,DETECTED,532.87027,532.86804,532.87311,0.5016,0.4695,0.5471,4.491E5,1.483E4,3.967E4,4.491E5,0.036,1.437,1.5718,,,5,1
43,0.5016,0.4695,0.5471,534.86995,534.86725,534.87439,1.563E5,5.19E3,1.345E4,1.563E5,0,1,55,,,,,,,,,DETECTED,534.86995,534.86725,534.87439,0.5016,0.4695,0.5471,1.563E5,5.19E3,1.345E4,1.563E5,0.0307,1.4341,1.6853,,,5,1
47,0.5245,0.4562,0.6034,146.95819,146.95776,146.95839,8.097E5,6.601E4,1.812E4,8.097E5,2,,55,,,,,,,,,DETECTED,146.95819,146.95776,146.95839,0.5245,0.4562,0.6034,8.097E5,6.601E4,1.812E4,8.097E5,0.0866,1.0794,1.0873,2,-0.0387,,
50,0.5245,0.4447,0.6454,158.97603,158.97485,158.9761,1.884E7,1.69E6,9.073E4,1.884E7,3,1,55,,,,,,,,,DETECTED,158.97603,158.97485,158.9761,0.5245,0.4447,0.6454,1.884E7,1.69E6,9.073E4,1.884E7,0.0943,1.118,1.0976,3,-0.0585,5,1
52,0.5245,0.4505,0.6256,160.97304,160.97226,160.97322,2.074E6,1.89E5,1.031E4,2.074E6,0,1,55,,,,,,,,,DETECTED,160.97304,160.97226,160.97322,0.5245,0.4505,0.6256,2.074E6,1.89E5,1.031E4,2.074E6,0.1003,1.1249,1.1282,,,5,1
53,0.5245,0.3039,0.6145,174.95371,174.95277,174.95392,1.908E7,1.673E6,3.537E5,1.908E7,5,1,55,,,,,,,,,DETECTED,174.95371,174.95277,174.95392,0.5245,0.3039,0.6145,1.908E7,1.673E6,3.537E5,1.908E7,0.0865,1.1252,1.124,5,-0.1702,5,1
55,0.5245,0.415,0.5921,175.95584,175.95563,175.9567,3.888E5,3.099E4,9.823E3,3.888E5,1,1,55,,,,,,,,,DETECTED,175.95584,175.95563,175.9567,0.5245,0.415,0.5921,3.888E5,3.099E4,9.823E3,3.888E5,0.087,1.0421,1.0444,1,-0.0253,5,1
56,0.5245,0.3039,0.5589,178.97468,178.9742,178.97488,1.179E6,1.203E5,1.282E5,1.179E6,5,1,55,,,,,,,,,DETECTED,178.97468,178.9742,178.97488,0.5245,0.3039,0.5589,1.179E6,1.203E5,1.282E5,1.179E6,0.0301,0.5779,0.1558,5,-0.2183,3,1
60,0.5245,0.4785,0.5589,231.92922,231.92834,231.92972,6.805E5,3.003E4,3.783E4,6.805E5,1,1,55,,,,,,,,,DETECTED,231.92922,231.92834,231.92972,0.5245,0.4785,0.5589,6.805E5,3.003E4,3.783E4,6.805E5,0.0444,0.8739,0.7478,1,-0.0173,6,1
61,0.5245,0.462,0.5814,244.96129,244.95935,244.96178,6.449E5,3.352E4,1.931E4,6.449E5,1,1,55,,,,,,,,,DETECTED,244.96129,244.95935,244.96178,0.5245,0.462,0.5814,6.449E5,3.352E4,1.931E4,6.449E5,0.0521,0.9332,0.6927,1,-0.027,4,1
65,0.5245,0.4562,0.6145,272.95818,272.95636,272.95837,1.778E7,9.26E5,7.99E3,1.778E7,2,1,55,,,,,,,,,DETECTED,272.95818,272.95636,272.95837,0.5245,0.4562,0.6145,1.778E7,9.26E5,7.99E3,1.778E7,0.0533,0.9011,0.7083,2,-0.0493,5,1
70,0.5245,0.462,0.5703,275.9556,275.95465,275.95657,4.627E5,2.448E4,1.332E4,4.627E5,1,1,55,,,,,,,,,DETECTED,275.9556,275.95465,275.95657,0.5245,0.462,0.5703,4.627E5,2.448E4,1.332E4,4.627E5,0.0536,0.9258,0.6856,1,-0.0059,5,1
72,0.5245,0.4562,0.6145,288.93565,288.93484,288.93643,1.274E7,7.625E5,9.642E3,1.274E7,2,1,55,,,,,,,,,DETECTED,288.93565,288.93484,288.93643,0.5245,0.4562,0.6145,1.274E7,7.625E5,9.642E3,1.274E7,0.0632,0.929,0.8219,2,-0.0437,5,1
75,0.5245,0.462,0.5921,290.93276,290.93231,290.93332,1.336E6,7.839E4,3.925E4,1.336E6,0,1,55,,,,,,,,,DETECTED,290.93276,290.93231,290.93332,0.5245,0.462,0.5921,1.336E6,7.839E4,3.925E4,1.336E6,0.0588,0.9324,0.812,,,5,1
76,0.5245,0.4695,0.5703,292.92684,292.92606,292.92822,1.508E5,9.32E3,3.029E4,1.508E5,0,1,55,,,,,,,,,DETECTED,292.92684,292.92606,292.92822,0.5245,0.4695,0.5703,1.508E5,9.32E3,3.029E4,1.508E5,0.0707,0.9166,0.8332,,,2,1
78,0.5245,0.462,0.5921,304.91249,304.90973,304.91302,2.845E6,1.684E5,7.899E4,2.845E6,2,1,55,,,,,,,,,DETECTED,304.91249,304.90973,304.91302,0.5245,0.462,0.5921,2.845E6,1.684E5,7.899E4,2.845E6,0.0606,0.9748,0.8454,2,-0.0404,5,1
79,0.5245,0.462,0.5814,356.92066,356.91733,356.92279,3.299E5,2.325E4,3.597E4,3.299E5,0,1,55,,,,,,,,,DETECTED,356.92066,356.91733,356.92279,0.5245,0.462,0.5814,3.299E5,2.325E4,3.597E4,3.299E5,0.0761,0.9555,0.8301,,,3,1
80,0.5245,0.4785,0.5703,486.87683,486.87512,486.87872,5.339E5,1.939E4,5.475E4,5.339E5,1,1,55,,,,,,,,,DETECTED,486.87683,486.87512,486.87872,0.5245,0.4785,0.5703,5.339E5,1.939E4,5.475E4,5.339E5,0.0325,0.9984,0.8734,1,-0.0025,3,1
92,0.5471,0.5016,0.6145,242.93833,242.93765,242.94037,3.283E6,1.187E5,4.554E4,3.283E6,1,1,46,,,,,,,,,DETECTED,242.93833,242.93765,242.94037,0.5471,0.5016,0.6145,3.283E6,1.187E5,4.554E4,3.283E6,0.0309,1.133,1.119,1,-0.0171,4,1
94,0.5471,0.5016,0.5921,244.9352,244.93488,244.93584,4.3E5,1.661E4,2.504E4,4.3E5,0,1,46,,,,,,,,,DETECTED,244.9352,244.93488,244.93584,0.5471,0.5016,0.5921,4.3E5,1.661E4,2.504E4,4.3E5,0.0346,1.156,1.1866,,,4,1
95,0.5471,0.5016,0.6034,258.91546,258.91419,258.91565,1.128E6,4.379E4,5.872E4,1.128E6,1,1,46,,,,,,,,,DETECTED,258.91546,258.91419,258.91565,0.5471,0.5016,0.6034,1.128E6,4.379E4,5.872E4,1.128E6,0.0328,1.1775,1.3218,1,-0.0027,3,1
98,0.5471,0.5132,0.6034,326.90041,326.89944,326.90152,1.44E6,4.852E4,5.803E4,1.44E6,1,1,46,,,,,,,,,DETECTED,326.90041,326.89944,326.90152,0.5471,0.5132,0.6034,1.44E6,4.852E4,5.803E4,1.44E6,0.0298,1.144,1.4984,1,0.0056,5,1
102,0.5471,0.4902,0.5921,372.89659,372.89606,372.89859,6.301E5,2.883E4,4.232E4,6.301E5,1,1,46,,,,,,,,,DETECTED,372.89659,372.89606,372.89859,0.5471,0.4902,0.5921,6.301E5,2.883E4,4.232E4,6.301E5,0.0408,0.8174,0.6047,1,-0.0137,3,1
105,0.5471,0.5016,0.5921,440.8793,440.87793,440.88046,9.078E5,2.798E4,4.615E4,9.078E5,1,1,46,,,,,,,,,DETECTED,440.8793,440.87793,440.88046,0.5471,0.5016,0.5921,9.078E5,2.798E4,4.615E4,9.078E5,0.028,1.006,0.7733,1,-0.0044,5,1
107,0.5471,0.5016,0.5921,456.85708,456.85526,456.86026,8.154E5,2.667E4,2.876E4,8.154E5,1,1,46,,,,,,,,,DETECTED,456.85708,456.85526,456.86026,0.5471,0.5016,0.5921,8.154E5,2.667E4,2.876E4,8.154E5,0.0303,1.025,0.9959,1,0.009,4,1
112,0.5471,0.5245,0.5814,608.79871,608.79401,608.80219,9.349E4,2.406E3,2.455E4,9.349E4,0,1,,,,,,,,,,DETECTED,608.79871,608.79401,608.80219,0.5471,0.5245,0.5814,9.349E4,2.406E3,2.455E4,9.349E4,0.0247,1.2579,1.5159,,,3,1
113,0.5589,0.5132,0.6145,128.95658,128.9561,128.95699,1.932E6,6.389E4,6.45E4,1.932E6,1,1,81,,,,,,,,,DETECTED,128.95658,128.9561,128.95699,0.5589,0.5132,0.6145,1.932E6,6.389E4,6.45E4,1.932E6,0.03,1.1099,1.171,1,-0.0045,3,1
116,0.5589,0.5132,0.7803,225.05972,225.05917,225.05997,1.155E7,1.123E6,5.554E5,1.155E7,4,1,,,,,,,,,,DETECTED,225.05972,225.05917,225.05997,0.5589,0.5132,0.7803,1.155E7,1.123E6,5.554E5,1.155E7,0.0752,4.0447,4.9195,4,-0.0272,3,1
117,0.5589,0.5245,0.5921,296.88056,296.88004,296.88086,4.01E5,1.232E4,5.861E4,4.01E5,0,1,81,,,,,,,,,DETECTED,296.88056,296.88004,296.88086,0.5589,0.5245,0.5921,4.01E5,1.232E4,5.861E4,4.01E5,0.0297,0.9837,1.3689,,,4,1
121,0.5589,0.5245,0.5921,410.85968,410.85898,410.86118,8.038E5,2.396E4,8.805E4,8.038E5,1,1,46,,,,,,,,,DETECTED,410.85968,410.85898,410.86118,0.5589,0.5245,0.5921,8.038E5,2.396E4,8.805E4,8.038E5,0.0281,0.9837,0.6654,1,0.004,5,1
126,0.5814,0.5245,0.8674,143.03197,143.03149,143.03294,1.196E6,1.108E5,2.89E4,1.196E6,1,1,15,,,,,,,,,DETECTED,143.03197,143.03149,143.03294,0.5814,0.5245,0.8674,1.196E6,1.108E5,2.89E4,1.196E6,0.0636,3.2631,3.609,1,-0.0137,2,1
134,0.5921,0.5245,0.8436,161.04223,161.04184,161.04277,1.141E6,1.259E5,6.974E4,1.141E6,1,1,15,,,,,,,,,DETECTED,161.04223,161.04184,161.04277,0.5921,0.5245,0.8436,1.141E6,1.259E5,6.974E4,1.141E6,0.0894,2.7321,3.2009,1,-0.0179,4,1
139,0.5921,0.5471,0.8368,471.07384,471.07004,471.07526,2.133E6,1.221E5,5.903E4,2.133E6,1,1,15,0,[M+FA]-,2,426.07524,163;139,,,,DETECTED,471.07384,471.07004,471.07526,0.5921,0.5471,0.8368,2.133E6,1.221E5,5.903E4,2.133E6,0.0388,3.2809,2.8239,1,-0.0067,3,1
142,0.6034,0.5245,0.8251,146.04283,146.04254,146.04317,1.726E6,1.507E5,6.302E4,1.726E6,1,1,15,,,,,,,,,DETECTED,146.04283,146.04254,146.04317,0.6034,0.5245,0.8251,1.726E6,1.507E5,6.302E4,1.726E6,0.0569,2.1397,5.8011,1,-0.015,3,1
143,0.6034,0.5359,0.8436,165.03746,165.03674,165.03789,8.693E6,5.907E5,6.712E4,8.693E6,3,1,15,2,[M-H]-,2,166.04411,172;143,,,,DETECTED,165.03746,165.03674,165.03789,0.6034,0.5359,0.8436,8.693E6,5.907E5,6.712E4,8.693E6,0.0494,1.8459,2.5797,3,-0.0262,4,1
144,0.6034,0.5359,0.8436,195.04846,195.04701,195.04869,7.378E6,5.954E5,8.764E4,7.378E6,4,1,15,,,,,,,,,DETECTED,195.04846,195.04701,195.04869,0.6034,0.5359,0.8436,7.378E6,5.954E5,8.764E4,7.378E6,0.0735,1.7513,2.3984,4,-0.0373,6,1
145,0.6034,0.5245,0.7803,215.0307,215.02991,215.03105,3.491E7,1.594E6,2.935E4,3.491E7,2,1,15,,,,,,,,,DETECTED,215.0307,215.02991,215.03105,0.6034,0.5245,0.7803,3.491E7,1.594E6,2.935E4,3.491E7,0.0371,1.2101,1.4628,2,-0.0389,5,1
148,0.6034,0.5359,0.6671,217.02766,217.02739,217.02788,1.145E7,4.506E5,6.256E4,1.145E7,0,1,15,,,,,,,,,DETECTED,217.02766,217.02739,217.02788,0.6034,0.5359,0.6671,1.145E7,4.506E5,6.256E4,1.145E7,0.0325,1.285,1.1949,,,5,1
150,0.6034,0.5471,0.701,245.04073,245.03908,245.04263,8.577E5,3.785E4,3.604E4,8.577E5,0,1,15,,,,,,,,,DETECTED,245.04073,245.03908,245.04263,0.6034,0.5471,0.701,8.577E5,3.785E4,3.604E4,8.577E5,0.0357,1.6079,2.265,,,3,1
154,0.6034,0.5245,0.8784,341.10743,341.10541,341.10791,9.926E6,7.862E5,3.307E4,9.926E6,5,1,15,1,[M-H]-,3,342.11521,172;154;158,,,,DETECTED,341.10743,341.10541,341.10791,0.6034,0.5245,0.8784,9.926E6,7.862E5,3.307E4,9.926E6,0.0468,3.1151,5.4659,5,-0.0246,3,1
158,0.6034,0.5245,0.8784,387.11336,387.1124,387.11417,3.499E7,3.241E6,1.066E5,3.499E7,5,1,15,1,[M+FA]-,3,342.11521,172;154;158,,,,DETECTED,387.11336,387.1124,387.11417,0.6034,0.5245,0.8784,3.499E7,3.241E6,1.066E5,3.499E7,0.0598,3.0446,5.394,5,-0.0279,4,1
160,0.6034,0.5703,0.815,447.1333,447.12958,447.13693,3.325E6,1.838E5,2.901E4,3.325E6,2,1,15,,,,,,,,,DETECTED,447.1333,447.12958,447.13693,0.6034,0.5703,0.815,3.325E6,1.838E5,2.901E4,3.325E6,0.0397,3.6245,5.2974,2,-0.004,3,1
161,0.6034,0.5589,0.701,451.01526,451.01334,451.01776,1.056E6,4.967E4,2.553E4,1.056E6,1,1,15,,,,,,,,,DETECTED,451.01526,451.01334,451.01776,0.6034,0.5589,0.701,1.056E6,4.967E4,2.553E4,1.056E6,0.0422,1.8686,2.8005,1,0.004,5,1
163,0.6034,0.5589,0.7686,461.04424,461.04117,461.04913,1.534E6,7.346E4,2.559E4,1.534E6,1,1,15,0,[M+Cl]-,2,426.07524,139;163,,,,DETECTED,461.04424,461.04117,461.04913,0.6034,0.5589,0.7686,1.534E6,7.346E4,2.559E4,1.534E6,0.0351,1.4853,2.5626,1,-0.0073,3,1
164,0.6034,0.5703,0.6772,477.14287,477.13968,477.14505,8.152E5,3.312E4,5.705E4,8.152E5,0,1,15,,,,,,,,,DETECTED,477.14287,477.13968,477.14505,0.6034,0.5703,0.6772,8.152E5,3.312E4,5.705E4,8.152E5,0.0314,2.1292,3.2657,,,2,1
165,0.6145,0.5471,0.8034,135.02669,135.02637,135.02695,1.912E6,1.177E5,3.95E4,1.912E6,1,1,15,,,,,,,,,DETECTED,135.02669,135.02637,135.02695,0.6145,0.5471,0.8034,1.912E6,1.177E5,3.95E4,1.912E6,0.0443,1.6434,1.7275,1,-0.0168,4,1
166,0.6145,0.5589,0.7559,191.05328,191.05179,191.05363,5.49E6,4.086E5,2.385E5,5.49E6,3,1,15,3,[M-H]-,2,192.06062,166;168,,,,DETECTED,191.05328,191.05179,191.05363,0.6145,0.5589,0.7559,5.49E6,4.086E5,2.385E5,5.49E6,0.0537,2.226,2.908,3,-0.0245,5,1
168,0.6145,0.5471,0.9139,237.05889,237.05786,237.05968,1.092E6,1.058E5,2.447E4,1.092E6,2,1,15,3,[M+FA]-,2,192.06062,166;168,,,,DETECTED,237.05889,237.05786,237.05968,0.6145,0.5471,0.9139,1.092E6,1.058E5,2.447E4,1.092E6,0.0758,1.8249,2.3223,2,-0.0022,2,1
172,0.6145,0.5471,0.8784,377.08516,377.08276,377.08597,5.774E7,3.546E6,3.614E4,5.774E7,4,1,15,1,[M+Cl]-,3,342.11521,154;172;158,,,,DETECTED,377.08516,377.08276,377.08597,0.6145,0.5471,0.8784,5.774E7,3.546E6,3.614E4,5.774E7,0.0505,1.7065,2.3489,4,-0.0278,6,1
174,0.6145,0.5589,0.7233,380.08443,380.08127,380.08633,1.626E6,9.31E4,3.451E4,1.626E6,1,1,15,,,,,,,,,DETECTED,380.08443,380.08127,380.08633,0.6145,0.5589,0.7233,1.626E6,9.31E4,3.451E4,1.626E6,0.0465,1.7467,2.5148,1,-0.0134,6,1
176,0.6145,0.5703,0.701,507.1535,507.15189,507.15475,8.911E5,5.493E4,6.642E4,8.911E5,1,1,15,,,,,,,,,DETECTED,507.1535,507.15189,507.15475,0.6145,0.5703,0.701,8.911E5,5.493E4,6.642E4,8.911E5,0.0573,1.7768,2.5691,1,0.004,2,1
177,0.6145,0.5703,0.7559,533.16949,533.16693,533.17535,1.009E6,6.207E4,3.246E4,1.009E6,1,1,15,,,,,,,,,DETECTED,533.16949,533.16693,533.17535,0.6145,0.5703,0.7559,1.009E6,6.207E4,3.246E4,1.009E6,0.0894,2.2292,2.6838,1,0.0023,4,1
182,0.6256,0.5921,0.9262,227.99685,227.99532,227.99734,1.076E6,7.248E4,1.874E4,1.076E6,1,1,15,,,,,,,,,DETECTED,227.99685,227.99532,227.99734,0.6256,0.5921,0.9262,1.076E6,7.248E4,1.874E4,1.076E6,0.0489,3.4153,4.8794,1,0.0378,5,1
184,0.6256,0.5921,0.8368,297.04453,297.04254,297.04578,1.063E6,7.558E4,2.481E4,1.063E6,1,1,15,,,,,,,,,DETECTED,297.04453,297.04254,297.04578,0.6256,0.5921,0.8368,1.063E6,7.558E4,2.481E4,1.063E6,0.065,4.3867,6.6244,1,0.0078,2,1
187,0.6256,0.5814,0.7686,521.16926,521.16638,521.17126,8.987E5,6.062E4,3.241E4,8.987E5,0,1,15,,,,,,,,,DETECTED,521.16926,521.16638,521.17126,0.6256,0.5814,0.7686,8.987E5,6.062E4,3.241E4,8.987E5,0.0452,1.8296,2.9874,,,2,1
188,0.6256,0.5814,0.6772,537.16288,537.16077,537.16736,3.518E5,2.076E4,1.29E5,3.518E5,0,1,15,,,,,,,,,DETECTED,537.16288,537.16077,537.16736,0.6256,0.5814,0.6772,3.518E5,2.076E4,1.29E5,3.518E5,0.0669,1.0851,1.1701,,,2,1
190,0.6256,0.5814,0.7233,719.19083,719.18817,719.19562,4.037E5,2.592E4,3.687E4,4.037E5,0,1,15,,,,,,,,,DETECTED,719.19083,719.18817,719.19562,0.6256,0.5814,0.7233,4.037E5,2.592E4,3.687E4,4.037E5,0.0615,1.5686,1.9291,,,3,1
191,0.6355,0.5703,1.2579,129.01616,129.01595,129.01654,6.115E5,1.515E5,3.288E4,6.115E5,3,1,15,,,,,,,,,DETECTED,129.01616,129.01595,129.01654,0.6355,0.5703,1.2579,6.115E5,1.515E5,3.288E4,6.115E5,0.2553,6.0952,9.7367,3,0.0526,4,1
193,0.6355,0.5814,1.2448,142.99569,142.99548,142.99597,3.326E6,6.132E5,9.694E4,3.326E6,7,1,15,,,,,,,,,DETECTED,142.99569,142.99548,142.99597,0.6355,0.5814,1.2448,3.326E6,6.132E5,9.694E4,3.326E6,0.1804,6.1414,7.8962,7,-0.0153,2,1
194,0.6355,0.5359,0.9384,149.04243,149.04219,149.04311,1.234E6,1.36E5,3.635E4,1.234E6,3,,15,,,,,,,,,DETECTED,149.04243,149.04219,149.04311,0.6355,0.5359,0.9384,1.234E6,1.36E5,3.635E4,1.234E6,0.1253,1.6725,2.1185,3,-0.012,,
195,0.6355,0.5814,0.7803,173.00608,173.00568,173.00647,3.346E6,3.942E5,7.485E4,3.346E6,3,1,15,4,[M-H]-,2,174.01383,201;195,,,,DETECTED,173.00608,173.00568,173.00647,0.6355,0.5814,0.7803,3.346E6,3.942E5,7.485E4,3.346E6,0.1588,2.2565,4.2217,3,-0.0136,2,1
196,0.6355,0.5132,0.8784,179.05368,179.05247,179.05391,1.935E7,2.283E6,9.781E4,1.935E7,6,1,15,,,,,,,,,DETECTED,179.05368,179.05247,179.05391,0.6355,0.5132,0.8784,1.935E7,2.283E6,9.781E4,1.935E7,0.1184,1.3306,1.2008,6,-0.0944,3,1
201,0.6355,0.5814,1.23,219.0125,219.01111,219.013,1.13E6,2.773E5,5.957E4,1.13E6,3,1,15,4,[M+FA]-,2,174.01383,201;195,,,,DETECTED,219.0125,219.01111,219.013,0.6355,0.5814,1.23,1.13E6,2.773E5,5.957E4,1.13E6,0.2263,7.7384,10.7112,3,0.0169,2,1
202,0.6355,0.5814,0.9139,226.99458,226.99307,226.99478,2.693E7,1.762E6,1.939E5,2.693E7,6,1,15,,,,,,,,,DETECTED,226.99458,226.99307,226.99478,0.6355,0.5814,0.9139,2.693E7,1.762E6,1.939E5,2.693E7,0.048,2.708,2.9434,6,-0.0264,5,1
205,0.6355,0.5814,0.9019,228.99116,228.99017,228.99156,7.631E6,4.546E5,6.068E4,7.631E6,2,1,15,,,,,,,,,DETECTED,228.99116,228.99017,228.99156,0.6355,0.5814,0.9019,7.631E6,4.546E5,6.068E4,7.631E6,0.0432,3.1461,2.6831,2,0.0048,5,1
215,0.6561,0.6145,1.2861,133.01186,133.01079,133.01201,1.028E8,1.279E7,2.455E5,1.028E8,12,1,15,,,,,,,,,DETECTED,133.01186,133.01079,133.01201,0.6561,0.6145,1.2861,1.028E8,1.279E7,2.455E5,1.028E8,0.1161,3.1014,5.3831,12,-0.0258,5,1
216,0.6561,0.6145,1.0101,134.01441,134.01387,134.0148,3.517E6,4.141E5,5.776E4,3.517E6,3,1,15,,,,,,,,,DETECTED,134.01441,134.01387,134.0148,0.6561,0.6145,1.0101,3.517E6,4.141E5,5.776E4,3.517E6,0.1185,2.8329,5.244,3,-0.0054,6,1
