id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,charge,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:feature_state,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:mz,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:mz_range:min,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:mz_range:max,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:rt,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:rt_range:min,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:rt_range:max,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:height,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:area,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:intensity_range:min,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:intensity_range:max,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:fwhm,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:tailing_factor,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:asymmetry_factor,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:fragment_scans,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:rt_ms2_apex_distance,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:isotopes,datafile:202406251802_PMA_dbgi_003196_01_01.mzML:charge
699,2.1003,2.075,2.2168,345.11768,345.11539,345.11929,2.2E6,4.204E4,1.518E4,2.2E6,1,1,,,,,,,,,,DETECTED,345.11768,345.11539,345.11929,2.1003,2.075,2.2168,2.2E6,4.204E4,1.518E4,2.2E6,0.0151,1.4457,1.686,1,0.0072,3,1
700,2.1003,2.0629,2.1251,373.11249,373.11179,373.11258,1.215E5,2.463E3,1.014E4,1.215E5,0,1,,,,,,,,,,DETECTED,373.11249,373.11179,373.11258,2.1003,2.0629,2.1251,1.215E5,2.463E3,1.014E4,1.215E5,0.0171,0.8501,1.3582,,,2,1
701,2.1127,2.0629,2.3366,281.02858,281.02747,281.02924,1.935E6,2.334E5,2.446E4,1.935E6,0,1,14,,,,,,,,,DETECTED,281.02858,281.02747,281.02924,2.1127,2.0629,2.3366,1.935E6,2.334E5,2.446E4,1.935E6,0.1085,4.4396,11.5288,,,3,1
702,2.1127,2.0629,2.3366,297.02385,297.02109,297.02512,3.534E5,4.8E4,1.488E4,3.534E5,0,1,14,,,,,,,,,DETECTED,297.02385,297.02109,297.02512,2.1127,2.0629,2.3366,3.534E5,4.8E4,1.488E4,3.534E5,0.1656,4.2269,10.2925,,,2,1
704,2.1127,2.0909,2.1492,361.93514,361.93356,361.93658,5.74E4,2.035E3,2.707E4,5.74E4,0,1,,,,,,,,,,DETECTED,361.93514,361.93356,361.93658,2.1127,2.0909,2.1492,5.74E4,2.035E3,2.707E4,5.74E4,0.0411,1.3388,1.6776,,,2,1
705,2.1127,2.0909,2.2168,378.93826,378.93683,378.9407,1.986E5,8.865E3,1.424E4,1.986E5,0,1,14,,,,,,,,,DETECTED,378.93826,378.93683,378.9407,2.1127,2.0909,2.2168,1.986E5,8.865E3,1.424E4,1.986E5,0.0354,2.6678,4.1221,,,2,1
710,2.1127,2.0909,2.167,561.04601,561.04419,561.04785,1.128E5,3.977E3,1.88E4,1.128E5,0,1,14,,,,,,,,,DETECTED,561.04601,561.04419,561.04785,2.1127,2.0909,2.167,1.128E5,3.977E3,1.88E4,1.128E5,0.0333,1.7468,4.0727,,,3,1
712,2.1323,2.0629,2.3366,279.01321,279.01227,279.01389,4.09E6,4.123E5,1.09E4,4.09E6,4,1,14,,,,,,,,,DETECTED,279.01321,279.01227,279.01389,2.1323,2.0629,2.3366,4.09E6,4.123E5,1.09E4,4.09E6,0.0641,2.9745,5.8833,4,-0.0232,2,1
713,2.1323,2.0557,2.2512,323.1335,323.13199,323.13614,1.338E6,3.617E4,1.291E4,1.338E6,1,1,126,,,,,,,,,DETECTED,323.1335,323.13199,323.13614,2.1323,2.0557,2.2512,1.338E6,3.617E4,1.291E4,1.338E6,0.0472,1.9535,1.0978,1,0.0023,3,1
714,2.1323,2.1003,2.167,341.08684,341.08572,341.08707,5.818E6,1.272E5,2.009E5,5.818E6,1,1,126,,,,,,,,,DETECTED,341.08684,341.08572,341.08707,2.1323,2.1003,2.167,5.818E6,1.272E5,2.009E5,5.818E6,0.0199,1.3769,1.3008,1,0.011,2,1
717,2.1411,2.0909,2.2168,295.04401,295.04257,295.04556,9.911E4,4.474E3,1.177E4,9.911E4,0,1,18,,,,,,,,,DETECTED,295.04401,295.04257,295.04556,2.1411,2.0909,2.2168,9.911E4,4.474E3,1.177E4,9.911E4,0.0301,1.2544,1.714,,,2,1
718,2.1411,2.0909,2.2844,297.05999,297.05872,297.06091,2.294E6,8.068E4,2.858E4,2.294E6,1,1,18,,,,,,,,,DETECTED,297.05999,297.05872,297.06091,2.1411,2.0909,2.2844,2.294E6,8.068E4,2.858E4,2.294E6,0.0313,2.3329,3.1385,1,-0.0031,4,1
719,2.1411,2.1127,2.167,300.10687,300.1058,300.10764,1.558E5,4.122E3,4.364E4,1.558E5,0,1,18,,,,,,,,,DETECTED,300.10687,300.1058,300.10764,2.1411,2.1127,2.167,1.558E5,4.122E3,4.364E4,1.558E5,0.025,0.956,0.9121,,,2,1
720,2.1411,2.1251,2.167,337.14888,337.14856,337.14923,1.561E5,3.016E3,5.709E4,1.561E5,0,1,,,,,,,,,,DETECTED,337.14888,337.14856,337.14923,2.1411,2.1251,2.167,1.561E5,3.016E3,5.709E4,1.561E5,0.0184,1.3093,1.6186,,,2,1
722,2.1558,2.075,2.3366,237.03801,237.0376,237.0385,8.185E5,1.071E5,2.307E4,8.185E5,0,1,14,16,[M+FA]-,2,192.03968,758;722,,,,DETECTED,237.03801,237.0376,237.0385,2.1558,2.075,2.3366,8.185E5,1.071E5,2.307E4,8.185E5,0.1616,1.7588,2.7465,,,2,1
724,2.1558,2.1323,2.2051,645.11664,645.11572,645.11792,1.855E5,7.44E3,5.561E4,1.855E5,0,1,14,15,[M+FA]-,2,600.11929,724;742,,,,DETECTED,645.11664,645.11572,645.11792,2.1558,2.1323,2.2051,1.855E5,7.44E3,5.561E4,1.855E5,0.0407,1.5478,2.0956,,,2,1
728,2.167,2.1251,2.4803,285.05958,285.05786,285.06128,4.373E5,3.877E4,9.172E3,4.373E5,0,1,14,,,,,,,,,DETECTED,285.05958,285.05786,285.06128,2.167,2.1251,2.4803,4.373E5,3.877E4,9.172E3,4.373E5,0.0842,3.3737,3.4592,,,2,1
730,2.167,2.1251,2.2405,315.07048,315.06934,315.07166,3.606E5,2.274E4,5.772E4,3.606E5,0,1,14,,,,,,,,,DETECTED,315.07048,315.06934,315.07166,2.167,2.1251,2.2405,3.606E5,2.274E4,5.772E4,3.606E5,0.0419,1.3771,1.6368,,,2,1
731,2.167,2.1492,2.2512,329.08582,329.08536,329.08774,5.453E5,1.456E4,4.165E4,5.453E5,1,1,,,,,,,,,,DETECTED,329.08582,329.08536,329.08774,2.167,2.1492,2.2512,5.453E5,1.456E4,4.165E4,5.453E5,0.0216,2.3026,4.4099,1,0.0176,2,1
732,2.167,2.1411,2.3626,355.0649,355.0621,355.06708,9.462E5,5.047E4,4.445E4,9.462E5,1,1,14,,,,,,,,,DETECTED,355.0649,355.0621,355.06708,2.167,2.1411,2.3626,9.462E5,5.047E4,4.445E4,9.462E5,0.0289,3.7428,6.9709,1,0.0072,2,1
733,2.167,2.0557,2.3963,357.08097,357.07944,357.08276,3.269E6,9.976E4,1.279E4,3.269E6,1,1,14,,,,,,,,,DETECTED,357.08097,357.07944,357.08276,2.167,2.0557,2.3963,3.269E6,9.976E4,1.279E4,3.269E6,0.0201,2.2536,1.4229,1,-0.006,3,1
735,2.167,2.1323,2.2512,475.14371,475.14062,475.14685,5.604E5,2.102E4,2.183E4,5.604E5,1,1,117,,,,,,,,,DETECTED,475.14371,475.14062,475.14685,2.167,2.1323,2.2512,5.604E5,2.102E4,2.183E4,5.604E5,0.0303,1.8734,2.4036,1,0.0089,2,1
736,2.167,2.0629,2.2617,575.11752,575.11267,575.12,5.707E5,4.391E4,5.34E4,5.707E5,0,1,14,,,,,,,,,DETECTED,575.11752,575.11267,575.12,2.167,2.0629,2.2617,5.707E5,4.391E4,5.34E4,5.707E5,0.0585,0.9548,0.9457,,,2,1
737,2.167,2.1251,2.3963,577.13518,577.13007,577.13629,4.382E7,1.837E6,2.112E5,4.382E7,3,1,14,,,,,,,,,DETECTED,577.13518,577.13007,577.13629,2.167,2.1251,2.3963,4.382E7,1.837E6,2.112E5,4.382E7,0.0333,1.7575,1.8422,3,-0.0222,5,1
740,2.167,2.1251,2.3859,578.13647,578.1308,578.13763,1.376E7,5.434E5,6.763E4,1.376E7,1,1,14,,,,,,,,,DETECTED,578.13647,578.1308,578.13763,2.167,2.1251,2.3859,1.376E7,5.434E5,6.763E4,1.376E7,0.0323,1.7564,2.8162,1,0.1131,5,1
742,2.167,2.1251,2.2168,599.11287,599.11133,599.1142,1.977E5,8.411E3,1.34E4,1.977E5,0,1,14,15,[M-H]-,2,600.11929,724;742,,,,DETECTED,599.11287,599.11133,599.1142,2.167,2.1251,2.2168,1.977E5,8.411E3,1.34E4,1.977E5,0.0407,1.0622,1.1288,,,2,1
744,2.167,2.1323,2.2051,677.0532,677.04974,677.05469,1.083E5,4.524E3,3.281E4,1.083E5,0,1,14,,,,,,,,,DETECTED,677.0532,677.04974,677.05469,2.167,2.1323,2.2051,1.083E5,4.524E3,3.281E4,1.083E5,0.0424,1.0501,1.1001,,,3,1
745,2.167,2.1323,2.2405,695.06103,695.05835,695.0639,2.398E5,9.53E3,2.292E4,2.398E5,0,1,14,,,,,,,,,DETECTED,695.06103,695.05835,695.0639,2.167,2.1323,2.2405,2.398E5,9.53E3,2.292E4,2.398E5,0.0367,1.0973,2.2121,,,2,1
749,2.167,2.0824,2.2168,859.15895,859.15173,859.16553,4.292E5,1.673E4,1.768E4,4.292E5,0,1,14,,,,,,,,,DETECTED,859.15895,859.15173,859.16553,2.167,2.0824,2.2168,4.292E5,1.673E4,1.768E4,4.292E5,0.0321,0.8736,1.0633,,,8,1
751,2.167,2.1323,2.2287,1155.26391,1155.25769,1155.26526,1.51E6,3.621E4,2.121E4,1.51E6,1,1,14,,,,,,,,,DETECTED,1155.26391,1155.25769,1155.26526,2.167,2.1323,2.2287,1.51E6,3.621E4,2.121E4,1.51E6,0.0228,1.0222,1.0629,1,-0.0042,5,1
754,2.1785,2.0629,2.2617,147.04235,147.04178,147.04251,5.829E6,6.428E5,1.423E4,5.829E6,3,1,14,,,,,,,,,DETECTED,147.04235,147.04178,147.04251,2.1785,2.0629,2.2617,5.829E6,6.428E5,1.423E4,5.829E6,0.1355,0.9739,0.9601,3,-0.0727,3,1
755,2.1785,2.0339,2.3366,161.02119,161.02065,161.022,1.074E6,1.082E5,1.468E4,1.074E6,3,1,14,,,,,,,,,DETECTED,161.02119,161.02065,161.022,2.1785,2.0339,2.3366,1.074E6,1.082E5,1.468E4,1.074E6,0.0505,1.4017,2.0741,3,-0.0586,2,1
756,2.1785,2.0557,2.2617,163.03671,163.03638,163.0372,2.587E5,2.299E4,2.252E4,2.587E5,0,1,14,,,,,,,,,DETECTED,163.03671,163.03638,163.0372,2.1785,2.0557,2.2617,2.587E5,2.299E4,2.252E4,2.587E5,0.0624,0.6402,0.7098,,,3,1
758,2.1785,2.0629,2.2728,191.03227,191.0316,191.03253,1.158E7,1.333E6,2.389E4,1.158E7,3,1,14,16,[M-H]-,2,192.03968,758;722,,,,DETECTED,191.03227,191.0316,191.03253,2.1785,2.0629,2.2728,1.158E7,1.333E6,2.389E4,1.158E7,0.124,1.0365,1.0476,3,-0.0743,3,1
760,2.1785,2.075,2.1928,193.04729,193.04707,193.04761,7.756E5,4.879E4,1.496E4,7.756E5,0,1,14,,,,,,,,,DETECTED,193.04729,193.04707,193.04761,2.1785,2.075,2.1928,7.756E5,4.879E4,1.496E4,7.756E5,0.0746,0.577,0.1632,,,3,1
762,2.1785,2.075,2.2617,235.02283,235.02187,235.02322,3.974E6,3.697E5,1.643E4,3.974E6,3,1,14,,,,,,,,,DETECTED,235.02283,235.02187,235.02322,2.1785,2.075,2.2617,3.974E6,3.697E5,1.643E4,3.974E6,0.0891,0.9763,0.8984,3,-0.0636,2,1
763,2.1785,2.1558,2.2512,326.04446,326.04312,326.04721,2.19E6,5.651E4,3.887E4,2.19E6,1,1,,,,,,,,,,DETECTED,326.04446,326.04312,326.04721,2.1785,2.1558,2.2512,2.19E6,5.651E4,3.887E4,2.19E6,0.0274,2.1634,2.863,1,0.0095,3,1
764,2.1785,2.1127,2.2512,327.07133,327.07016,327.07425,2.141E5,8.583E3,2.351E4,2.141E5,0,1,117,,,,,,,,,DETECTED,327.07133,327.07016,327.07425,2.1785,2.1127,2.2512,2.141E5,8.583E3,2.351E4,2.141E5,0.0239,1.0519,2.1582,,,3,1
766,2.1785,2.1558,2.2512,463.08706,463.08609,463.08798,1.093E6,3.333E4,5.578E4,1.093E6,1,1,,,,,,,,,,DETECTED,463.08706,463.08609,463.08798,2.1785,2.1558,2.2512,1.093E6,3.333E4,5.578E4,1.093E6,0.0268,3.3521,4.4506,1,0.0112,3,1
768,2.1785,2.1558,2.2168,609.1193,609.11798,609.12054,1.484E5,3.838E3,1.573E4,1.484E5,0,1,,,,,,,,,,DETECTED,609.1193,609.11798,609.12054,2.1785,2.1558,2.2168,1.484E5,3.838E3,1.573E4,1.484E5,0.0246,1.3433,1.1793,,,3,1
769,2.1785,2.1558,2.2512,651.07759,651.07037,651.08051,6.27E5,1.734E4,2.375E4,6.27E5,1,1,,,,,,,,,,DETECTED,651.07759,651.07037,651.08051,2.1785,2.1558,2.2512,6.27E5,1.734E4,2.375E4,6.27E5,0.0431,2.7266,2.4431,1,0.0183,2,1
771,2.1928,2.167,2.2728,311.03879,311.03793,311.03928,3.396E5,1.563E4,4.415E4,3.396E5,1,1,,,,,,,,,,DETECTED,311.03879,311.03793,311.03928,2.1928,2.167,2.2728,3.396E5,1.563E4,4.415E4,3.396E5,0.0401,2.045,4.5746,1,0.0091,2,1
772,2.1928,2.167,2.2512,331.06574,331.06442,331.06659,1.829E5,6.329E3,3.264E4,1.829E5,0,1,,,,,,,,,,DETECTED,331.06574,331.06442,331.06659,2.1928,2.167,2.2512,1.829E5,6.329E3,3.264E4,1.829E5,0.0291,1.629,3.7252,,,3,1
775,2.2051,2.1251,2.4553,133.01108,133.01071,133.01129,8.284E5,1.96E5,3.037E5,8.284E5,5,1,,,,,,,,,,DETECTED,133.01108,133.01071,133.01129,2.2051,2.1251,2.4553,8.284E5,1.96E5,3.037E5,8.284E5,0.2973,2.0635,3.1269,5,-0.052,5,1
777,2.2168,2.1928,2.3366,193.04737,193.04688,193.04764,6.072E5,4.263E4,1.183E5,6.072E5,0,1,,,,,,,,,,DETECTED,193.04737,193.04688,193.04764,2.2168,2.1928,2.3366,6.072E5,4.263E4,1.183E5,6.072E5,0.808,2.9987,4.9975,,,4,1
779,2.2168,2.1492,2.2512,327.10669,327.10443,327.10779,8.059E5,2.181E4,3.89E4,8.059E5,1,1,,,,,,,,,,DETECTED,327.10669,327.10443,327.10779,2.2168,2.1492,2.2512,8.059E5,2.181E4,3.89E4,8.059E5,0.0205,1.2199,0.6003,1,0.0056,3,1
785,2.2287,2.1928,2.2512,285.09573,285.09527,285.09653,3.681E5,9.362E3,1.537E4,3.681E5,0,1,,,,,,,,,,DETECTED,285.09573,285.09527,285.09653,2.2287,2.1928,2.2512,3.681E5,9.362E3,1.537E4,3.681E5,0.0544,0.9777,0.9849,,,2,1
786,2.2287,2.2051,2.3366,445.13247,445.13052,445.13431,5.11E5,1.802E4,1.95E4,5.11E5,1,1,,,,,,,,,,DETECTED,445.13247,445.13052,445.13431,2.2287,2.2051,2.3366,5.11E5,1.802E4,1.95E4,5.11E5,0.0194,2.4363,2.6933,1,0.0089,3,1
787,2.2287,2.1785,2.3626,465.10147,465.09772,465.10587,3.793E5,1.726E4,1.994E4,3.793E5,1,1,154,,,,,,,,,DETECTED,465.10147,465.09772,465.10587,2.2287,2.1785,2.3626,3.793E5,1.726E4,1.994E4,3.793E5,0.0838,3.0411,1.6782,1,0.0157,2,1
788,2.2287,2.1785,2.2617,503.13859,503.13651,503.1405,2.83E5,8.27E3,3.545E4,2.83E5,0,1,154,,,,,,,,,DETECTED,503.13859,503.13651,503.1405,2.2287,2.1785,2.2617,2.83E5,8.27E3,3.545E4,2.83E5,0.0206,0.8277,0.8553,,,3,1
789,2.2405,2.0909,2.4283,133.02591,133.02531,133.0267,4.25E5,1.969E4,1.292E4,4.25E5,1,1,65,,,,,,,,,DETECTED,133.02591,133.02531,133.0267,2.2405,2.0909,2.4283,4.25E5,1.969E4,1.292E4,4.25E5,0.1238,0.9124,0.5901,1,0.0084,7,1
791,2.2405,2.2168,2.4429,137.02106,137.02083,137.02135,7.5E5,4.701E4,3.973E4,7.5E5,1,1,65,,,,,,,,,DETECTED,137.02106,137.02083,137.02135,2.2405,2.2168,2.4429,7.5E5,4.701E4,3.973E4,7.5E5,0.0398,4.1722,7.7662,1,0.0068,7,1
794,2.2405,1.9793,2.3366,177.01578,177.01526,177.01637,3.04E5,1.865E4,8.793E3,3.04E5,0,1,65,,,,,,,,,DETECTED,177.01578,177.01526,177.01637,2.2405,1.9793,2.3366,3.04E5,1.865E4,8.793E3,3.04E5,0.0238,0.7411,0.5205,,,7,1
795,2.2405,2.2168,2.5053,299.07556,299.0737,299.07693,8.7E6,2.088E5,1.499E4,8.7E6,2,1,,,,,,,,,,DETECTED,299.07556,299.0737,299.07693,2.2405,2.2168,2.5053,8.7E6,2.088E5,1.499E4,8.7E6,0.017,1.6531,0.9065,2,-0.0062,3,1
796,2.2405,2.2168,2.2728,437.06998,437.0686,437.07172,1.397E5,3.482E3,1.936E4,1.397E5,0,1,,,,,,,,,,DETECTED,437.06998,437.0686,437.07172,2.2405,2.2168,2.2728,1.397E5,3.482E3,1.936E4,1.397E5,0.0245,1.1798,2.6219,,,2,1
797,2.2405,2.2168,2.2728,637.0974,637.09302,637.09827,2.386E5,5.684E3,2.257E4,2.386E5,0,1,,,,,,,,,,DETECTED,637.0974,637.09302,637.09827,2.2405,2.2168,2.2728,2.386E5,5.684E3,2.257E4,2.386E5,0.0231,1.8053,2.7557,,,2,1
798,2.2405,2.1492,2.2962,640.11818,640.11292,640.1217,1.18E6,2.967E4,2.555E4,1.18E6,0,1,65,,,,,,,,,DETECTED,640.11818,640.11292,640.1217,2.2405,2.1492,2.2962,1.18E6,2.967E4,2.555E4,1.18E6,0.2331,2.2464,0.8648,,,4,1
802,2.2512,2.167,2.2728,341.08608,341.08493,341.08658,6.518E6,2.573E5,3.275E5,6.518E6,2,1,,,,,,,,,,DETECTED,341.08608,341.08493,341.08658,2.2512,2.167,2.2728,6.518E6,2.573E5,3.275E5,6.518E6,0.0378,0.6462,0.359,2,-0.0421,3,1
805,2.2512,2.2287,2.3242,663.14841,663.14355,663.15137,8.367E5,1.545E4,1.255E4,8.367E5,0,1,,,,,,,,,,DETECTED,663.14841,663.14355,663.15137,2.2512,2.2287,2.3242,8.367E5,1.545E4,1.255E4,8.367E5,0.0135,1.3713,2.8281,,,3,1
807,2.2617,2.2287,2.3741,289.03742,289.03702,289.03809,8.813E5,4.063E4,3.973E4,8.813E5,0,1,76,,,,,,,,,DETECTED,289.03742,289.03702,289.03809,2.2617,2.2287,2.3741,8.813E5,4.063E4,3.973E4,8.813E5,0.0454,2.0102,3.9085,,,2,1
809,2.2617,2.167,2.555,289.07108,289.06885,289.0715,1.42E8,6.61E6,2.698E4,1.42E8,5,1,76,17,[M-H]-,2,290.0778,809;813,,,,DETECTED,289.07108,289.06885,289.0715,2.2617,2.167,2.555,1.42E8,6.61E6,2.698E4,1.42E8,0.0597,2.75,3.6278,5,-0.016,2,1
811,2.2617,2.2168,2.555,290.07317,290.07166,290.07489,2.282E7,1.036E6,1.648E4,2.282E7,1,1,76,,,,,,,,,DETECTED,290.07317,290.07166,290.07489,2.2617,2.2168,2.555,2.282E7,1.036E6,1.648E4,2.282E7,0.061,2.6866,3.6213,1,0.0454,3,1
812,2.2617,2.2287,2.4803,291.07399,291.07321,291.07611,2.297E6,1.049E5,1.471E4,2.297E6,0,1,76,,,,,,,,,DETECTED,291.07399,291.07321,291.07611,2.2617,2.2287,2.4803,2.297E6,1.049E5,1.471E4,2.297E6,0.0688,2.7126,3.4561,,,3,1
813,2.2617,2.2287,2.5426,335.07546,335.07291,335.07812,4.208E6,1.799E5,1.476E4,4.208E6,2,1,76,17,[M+FA]-,2,290.0778,809;813,,,,DETECTED,335.07546,335.07291,335.07812,2.2617,2.2287,2.5426,4.208E6,1.799E5,1.476E4,4.208E6,0.0347,2.7022,3.6285,2,-0.0022,3,1
815,2.2617,2.2051,2.5053,417.10176,417.09863,417.1037,1.622E7,4.715E5,1.966E4,1.622E7,2,1,76,,,,,,,,,DETECTED,417.10176,417.09863,417.1037,2.2617,2.2051,2.5053,1.622E7,4.715E5,1.966E4,1.622E7,0.029,1.7818,1.7229,2,-0.0052,4,1
816,2.2617,2.2287,2.3626,580.14985,580.14697,580.15021,2.924E6,9.413E4,2.342E4,2.924E6,0,1,76,,,,,,,,,DETECTED,580.14985,580.14697,580.15021,2.2617,2.2287,2.3626,2.924E6,9.413E4,2.342E4,2.924E6,0.0493,1.3442,1.5254,,,4,1
817,2.2728,2.1785,2.4803,287.05598,287.05328,287.05713,1.515E6,1.271E5,3.64E4,1.515E6,3,1,76,,,,,,,,,DETECTED,287.05598,287.05328,287.05713,2.2728,2.1785,2.4803,1.515E6,1.271E5,3.64E4,1.515E6,0.1103,1.355,2.7804,3,-0.062,3,1
818,2.2728,2.2287,2.3487,325.04668,325.04535,325.04764,1.019E6,6.134E4,1.025E5,1.019E6,2,1,76,,,,,,,,,DETECTED,325.04668,325.04535,325.04764,2.2728,2.2287,2.3487,1.019E6,6.134E4,1.025E5,1.019E6,0.0421,1.3631,2.3558,2,-0.0038,3,1
821,2.2728,2.2287,2.3741,357.05761,357.05737,357.05835,1.36E6,8.18E4,8.992E4,1.36E6,2,1,76,,,,,,,,,DETECTED,357.05761,357.05737,357.05835,2.2728,2.2287,2.3741,1.36E6,8.18E4,8.992E4,1.36E6,0.1848,1.5396,2.626,2,-0.0054,2,1
822,2.2728,2.2512,2.3119,361.14828,361.14697,361.15125,4.715E5,9.506E3,3.397E4,4.715E5,1,,,,,,,,,,,DETECTED,361.14828,361.14697,361.15125,2.2728,2.2512,2.3119,4.715E5,9.506E3,3.397E4,4.715E5,0.0168,1.3522,1.1128,1,0.009,,
825,2.2728,2.2512,2.3741,405.13678,405.13553,405.13968,1.286E6,2.728E4,1.827E4,1.286E6,1,1,,,,,,,,,,DETECTED,405.13678,405.13553,405.13968,2.2728,2.2512,2.3741,1.286E6,2.728E4,1.827E4,1.286E6,0.0162,1.29,1.9893,1,0.0056,2,1
826,2.2728,2.2405,2.3626,407.00446,407.00131,407.0058,2.503E5,1.083E4,3.086E4,2.503E5,0,1,76,,,,,,,,,DETECTED,407.00446,407.00131,407.0058,2.2728,2.2405,2.3626,2.503E5,1.083E4,3.086E4,2.503E5,0.0322,1.893,2.7366,,,2,1
829,2.2728,2.2512,2.3626,583.10343,583.10144,583.10785,4.134E5,1.269E4,3.45E4,4.134E5,0,1,,,,,,,,,,DETECTED,583.10343,583.10144,583.10785,2.2728,2.2512,2.3626,4.134E5,1.269E4,3.45E4,4.134E5,0.0163,2.5869,5.2432,,,2,1
830,2.2728,2.2512,2.3242,625.13617,625.13239,625.13739,2.13E6,4.105E4,3.578E4,2.13E6,1,1,,,,,,,,,,DETECTED,625.13617,625.13239,625.13739,2.2728,2.2512,2.3242,2.13E6,4.105E4,3.578E4,2.13E6,0.0163,1.16,1.0367,1,-0.002,3,1
831,2.2844,2.2512,2.3119,863.17223,863.16846,863.17786,3.801E5,9.764E3,5.156E4,3.801E5,0,1,,,,,,,,,,DETECTED,863.17223,863.16846,863.17786,2.2844,2.2512,2.3119,3.801E5,9.764E3,5.156E4,3.801E5,0.0224,0.9149,1.1346,,,2,1
836,2.3048,2.2728,2.4429,341.08616,341.08493,341.08664,3.073E6,1.344E5,7.35E4,3.073E6,1,1,,,,,,,,,,DETECTED,341.08616,341.08493,341.08664,2.3048,2.2728,2.4429,3.073E6,1.344E5,7.35E4,3.073E6,0.032,1.7406,1.8782,1,0.0217,2,1
837,2.3119,2.2844,2.3859,175.0579,175.0574,175.05807,9.905E5,2.922E4,3.627E4,9.905E5,1,1,124,,,,,,,,,DETECTED,175.0579,175.0574,175.05807,2.3119,2.2844,2.3859,9.905E5,2.922E4,3.627E4,9.905E5,0.0249,1.6164,2.5904,1,0.0056,3,1
838,2.3119,2.2844,2.3741,255.04856,255.048,255.04884,1.672E5,5.011E3,2.063E4,1.672E5,0,1,124,,,,,,,,,DETECTED,255.04856,255.048,255.04884,2.3119,2.2844,2.3741,1.672E5,5.011E3,2.063E4,1.672E5,0.0236,1.6303,2.3145,,,3,1
839,2.3119,2.2728,2.4089,291.01159,291.01056,291.013,3.66E5,1.216E4,2.246E4,3.66E5,0,1,124,,,,,,,,,DETECTED,291.01159,291.01056,291.013,2.3119,2.2728,2.4089,3.66E5,1.216E4,2.246E4,3.66E5,0.0205,2.7026,4.4007,,,3,1
841,2.3119,2.2962,2.3626,547.16188,547.15857,547.16321,3.718E5,8.318E3,2.475E4,3.718E5,0,1,,,,,,,,,,DETECTED,547.16188,547.15857,547.16321,2.3119,2.2962,2.3626,3.718E5,8.318E3,2.475E4,3.718E5,0.0276,1.7613,4.2101,,,3,1
846,2.3242,2.2617,2.3963,503.13834,503.13605,503.14313,9.762E4,6.462E3,1.849E4,9.762E4,0,1,,,,,,,,,,DETECTED,503.13834,503.13605,503.14313,2.3242,2.2617,2.3963,9.762E4,6.462E3,1.849E4,9.762E4,0.0236,1.0766,0.8138,,,2,1
847,2.3242,2.2617,2.3859,575.11517,575.11249,575.12,6.533E5,3.614E4,5.34E4,6.533E5,1,1,,,,,,,,,,DETECTED,575.11517,575.11249,575.12,2.3242,2.2617,2.3859,6.533E5,3.614E4,5.34E4,6.533E5,0.0521,0.9932,1.0708,1,0.0057,2,1
850,2.3366,2.2728,2.4283,451.21733,451.21332,451.21875,4.003E6,1.067E5,3.41E4,4.003E6,1,1,,,,,,,,,,DETECTED,451.21733,451.21332,451.21875,2.3366,2.2728,2.4283,4.003E6,1.067E5,3.41E4,4.003E6,0.2315,1.946,0.4017,1,0.0055,4,1
853,2.3487,2.2844,2.4429,365.14314,365.14124,365.14545,2.108E5,9.673E3,1.53E4,2.108E5,0,1,,,,,,,,,,DETECTED,365.14314,365.14124,365.14545,2.3487,2.2844,2.4429,2.108E5,9.673E3,1.53E4,2.108E5,0.259,1.2127,2.125,,,2,1
854,2.3626,2.2728,2.4928,303.04907,303.04785,303.05093,2.305E5,1.432E4,1.131E4,2.305E5,0,1,17,,,,,,,,,DETECTED,303.04907,303.04785,303.05093,2.3626,2.2728,2.4928,2.305E5,1.432E4,1.131E4,2.305E5,0.0354,1.0868,1.3214,,,2,1
855,2.3626,2.2728,2.4678,325.09178,325.08936,325.09204,1.813E7,1.066E6,2.748E4,1.813E7,2,1,171,,,,,,,,,DETECTED,325.09178,325.08936,325.09204,2.3626,2.2728,2.4678,1.813E7,1.066E6,2.748E4,1.813E7,0.1006,2.5417,3.8517,2,-0.0188,4,1
