id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,charge,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:feature_state,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:mz,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:mz_range:min,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:mz_range:max,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:rt,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:rt_range:min,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:rt_range:max,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:height,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:area,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:intensity_range:min,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:intensity_range:max,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:fwhm,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:tailing_factor,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:asymmetry_factor,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:fragment_scans,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:rt_ms2_apex_distance,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:isotopes,datafile:202406251802_PMA_dbgi_003214_01_01.mzML:charge
49,0.5067,0.464,0.5585,275.95497,275.9541,275.95599,2.809E5,1.139E4,1.461E4,2.809E5,1,1,39,,,,,,,,,DETECTED,275.95497,275.9541,275.95599,0.5067,0.464,0.5585,2.809E5,1.139E4,1.461E4,2.809E5,0.0395,1.073,1.0844,1,0.0129,5,1
51,0.5067,0.4583,0.5465,304.90726,304.90582,304.90805,2.875E5,1.191E4,1.737E4,2.875E5,1,1,39,,,,,,,,,DETECTED,304.90726,304.90582,304.90805,0.5067,0.4583,0.5465,2.875E5,1.191E4,1.737E4,2.875E5,0.0433,0.9631,0.7359,1,0.0061,6,1
53,0.5067,0.464,0.5343,340.94476,340.94315,340.94748,2.701E5,9.84E3,2.581E4,2.701E5,1,1,39,,,,,,,,,DETECTED,340.94476,340.94315,340.94748,0.5067,0.464,0.5343,2.701E5,9.84E3,2.581E4,2.701E5,0.0384,0.7694,0.5817,1,-0.0097,3,1
58,0.5156,0.3041,0.5343,178.97474,178.9744,178.97495,8.261E5,9.084E4,1.579E5,8.261E5,5,1,,,,,,,,,,DETECTED,178.97474,178.9744,178.97495,0.5156,0.3041,0.5343,8.261E5,9.084E4,1.579E5,8.261E5,0.0617,0.5441,0.0882,5,-0.2092,3,1
63,0.5156,0.4999,0.5465,424.90391,424.90262,424.90482,1.431E5,2.981E3,3.641E4,1.431E5,0,1,,,,,,,,,,DETECTED,424.90391,424.90262,424.90482,0.5156,0.4999,0.5465,1.431E5,2.981E3,3.641E4,1.431E5,0.0196,1.4847,1.9694,,,3,1
69,0.5276,0.4999,0.5896,440.87939,440.87671,440.88177,1.389E6,3.467E4,1.45E4,1.389E6,1,1,,,,,,,,,,DETECTED,440.87939,440.87671,440.88177,0.5276,0.4999,0.5896,1.389E6,3.467E4,1.45E4,1.389E6,0.0209,1.4285,1.482,1,-0.0063,5,1
73,0.5276,0.5067,0.578,524.84003,524.83759,524.84387,4.009E5,1.029E4,1.281E4,4.009E5,0,1,27,,,,,,,,,DETECTED,524.84003,524.83759,524.84387,0.5276,0.5067,0.578,4.009E5,1.029E4,1.281E4,4.009E5,0.0227,1.4771,1.5882,,,5,1
75,0.5276,0.5067,0.5706,526.83822,526.83575,526.8396,2.121E5,5.623E3,2.657E4,2.121E5,0,1,,,,,,,,,,DETECTED,526.83822,526.83575,526.8396,0.5276,0.5067,0.5706,2.121E5,5.623E3,2.657E4,2.121E5,0.0242,1.5287,1.5463,,,5,1
78,0.5343,0.4912,0.6141,242.93821,242.93718,242.93897,3.879E6,1.682E5,3.006E4,3.879E6,2,1,27,,,,,,,,,DETECTED,242.93821,242.93718,242.93897,0.5343,0.4912,0.6141,3.879E6,1.682E5,3.006E4,3.879E6,0.0404,1.4441,1.6531,2,-0.0164,5,1
80,0.5343,0.4999,0.6029,326.90005,326.89975,326.90121,3.176E6,1.247E5,4.732E4,3.176E6,1,1,27,,,,,,,,,DETECTED,326.90005,326.89975,326.90121,0.5343,0.4999,0.6029,3.176E6,1.247E5,4.732E4,3.176E6,0.0371,1.4898,2.1556,1,-0.0114,5,1
82,0.5343,0.5067,0.6029,328.89781,328.89758,328.89923,6.987E5,2.775E4,2.718E4,6.987E5,0,1,27,,,,,,,,,DETECTED,328.89781,328.89758,328.89923,0.5343,0.5067,0.6029,6.987E5,2.775E4,2.718E4,6.987E5,0.0372,1.4618,1.5796,,,5,1
85,0.5343,0.5067,0.5896,410.86084,410.85788,410.86142,3.044E6,1.125E5,2.175E5,3.044E6,1,1,27,,,,,,,,,DETECTED,410.86084,410.85788,410.86142,0.5343,0.5067,0.5896,3.044E6,1.125E5,2.175E5,3.044E6,0.0368,1.6883,2.3132,1,0.0038,5,1
87,0.5343,0.5067,0.5896,412.85814,412.8566,412.85861,9.069E5,3.338E4,7.444E4,9.069E5,0,1,27,,,,,,,,,DETECTED,412.85814,412.8566,412.85861,0.5343,0.5067,0.5896,9.069E5,3.338E4,7.444E4,9.069E5,0.0369,1.6913,2.3143,,,5,1
88,0.5343,0.5067,0.5896,494.82156,494.81735,494.82278,4.122E5,1.612E4,2.569E4,4.122E5,1,1,27,,,,,,,,,DETECTED,494.82156,494.81735,494.82278,0.5343,0.5067,0.5896,4.122E5,1.612E4,2.569E4,4.122E5,0.042,1.9662,2.4397,1,0.0089,4,1
91,0.5343,0.5156,0.578,662.73767,662.73627,662.7384,1.743E5,6.088E3,3.782E4,1.743E5,0,1,,,,,,,,,,DETECTED,662.73767,662.73627,662.7384,0.5343,0.5156,0.578,1.743E5,6.088E3,3.782E4,1.743E5,0.0335,1.6719,2.3437,,,5,1
95,0.5585,0.4999,0.625,128.95699,128.95612,128.95717,6.022E6,2.925E5,5.148E4,6.022E6,2,1,16,,,,,,,,,DETECTED,128.95699,128.95612,128.95717,0.5585,0.4999,0.625,6.022E6,2.925E5,5.148E4,6.022E6,0.0467,1.0081,0.9596,2,-0.0339,3,1
97,0.5585,0.5067,0.6029,212.9189,212.91823,212.91943,8.028E5,3.512E4,2.565E4,8.028E5,1,1,16,,,,,,,,,DETECTED,212.9189,212.91823,212.91943,0.5585,0.5067,0.6029,8.028E5,3.512E4,2.565E4,8.028E5,0.0408,1.0297,0.8552,1,-0.0031,2,1
100,0.5585,0.5067,0.6141,296.88123,296.87878,296.88245,2.998E6,1.226E5,2.627E4,2.998E6,1,1,16,,,,,,,,,DETECTED,296.88123,296.87878,296.88245,0.5585,0.5067,0.6141,2.998E6,1.226E5,2.627E4,2.998E6,0.0426,0.8932,0.7759,1,-0.0187,4,1
101,0.5585,0.4824,0.6029,298.87892,298.8779,298.88077,4.694E5,2.04E4,2.152E4,4.694E5,1,1,16,,,,,,,,,DETECTED,298.87892,298.8779,298.88077,0.5585,0.4824,0.6029,4.694E5,2.04E4,2.152E4,4.694E5,0.0445,0.7541,0.4017,1,0.0089,3,1
102,0.5585,0.5067,0.6029,380.84243,380.84146,380.84274,1.688E6,6.546E4,2.055E4,1.688E6,1,1,16,,,,,,,,,DETECTED,380.84243,380.84146,380.84274,0.5585,0.5067,0.6029,1.688E6,6.546E4,2.055E4,1.688E6,0.0374,0.8853,0.7456,1,-0.017,5,1
103,0.5585,0.5067,0.6029,382.84012,382.8392,382.84329,3.918E5,1.614E4,2.23E4,3.918E5,0,1,16,,,,,,,,,DETECTED,382.84012,382.8392,382.84329,0.5585,0.5067,0.6029,3.918E5,1.614E4,2.23E4,3.918E5,0.0393,0.8822,0.7345,,,5,1
104,0.5585,0.5156,0.6029,464.80324,464.80164,464.80603,6.98E5,2.555E4,2.388E4,6.98E5,1,1,16,,,,,,,,,DETECTED,464.80324,464.80164,464.80603,0.5585,0.5156,0.6029,6.98E5,2.555E4,2.388E4,6.98E5,0.0368,0.8494,0.6126,1,-0.008,5,1
116,0.5706,0.5156,0.6141,229.02071,229.01971,229.02139,1.901E5,9.126E3,1.423E4,1.901E5,0,1,,,,,,,,,,DETECTED,229.02071,229.01971,229.02139,0.5706,0.5156,0.6141,1.901E5,9.126E3,1.423E4,1.901E5,0.0532,0.9972,0.8008,,,3,1
121,0.5706,0.5343,0.6029,288.84929,288.84869,288.84982,2.665E5,8.382E3,1.508E4,2.665E5,0,1,64,,,,,,,,,DETECTED,288.84929,288.84869,288.84982,0.5706,0.5343,0.6029,2.665E5,8.382E3,1.508E4,2.665E5,0.0325,1.165,1.4078,,,5,1
123,0.5706,0.5343,0.6029,370.81321,370.81213,370.81427,3.423E5,9.669E3,2.218E4,3.423E5,0,1,64,,,,,,,,,DETECTED,370.81321,370.81213,370.81427,0.5706,0.5343,0.6029,3.423E5,9.669E3,2.218E4,3.423E5,0.0269,1.1577,1.4012,,,4,1
128,0.578,0.5343,0.8063,143.03204,143.03117,143.03284,1.218E6,9.001E4,1.757E4,1.218E6,1,1,1,,,,,,,,,DETECTED,143.03204,143.03117,143.03284,0.578,0.5343,0.8063,1.218E6,9.001E4,1.757E4,1.218E6,0.0508,3.0439,3.9873,1,-0.014,3,1
134,0.5896,0.5156,0.7354,145.05893,145.05782,145.05934,1.052E6,7.262E4,3.516E4,1.052E6,1,1,1,,,,,,,,,DETECTED,145.05893,145.05782,145.05934,0.5896,0.5156,0.7354,1.052E6,7.262E4,3.516E4,1.052E6,0.0552,1.3842,1.149,1,-0.0272,2,1
135,0.5896,0.5343,0.8685,161.04234,161.0416,161.04272,1.196E6,1.022E5,2.174E4,1.196E6,1,1,1,,,,,,,,,DETECTED,161.04234,161.0416,161.04272,0.5896,0.5343,0.8685,1.196E6,1.022E5,2.174E4,1.196E6,0.0519,2.7998,3.5894,1,-0.0239,4,1
136,0.5896,0.5276,0.7565,179.05352,179.05241,179.05399,9.505E6,6.736E5,3.032E4,9.505E6,4,1,1,0,[M-H]-,2,180.06109,136;138,,,,DETECTED,179.05352,179.05241,179.05399,0.5896,0.5276,0.7565,9.505E6,6.736E5,3.032E4,9.505E6,0.0555,2.1556,2.6577,4,-0.0375,3,1
138,0.5896,0.5156,0.7979,225.0596,225.05858,225.06007,4.083E6,3.112E5,9.984E4,4.083E6,3,1,1,0,[M+FA]-,2,180.06109,136;138,,,,DETECTED,225.0596,225.05858,225.06007,0.5896,0.5156,0.7979,4.083E6,3.112E5,9.984E4,4.083E6,0.0584,1.9427,2.1711,3,-0.0358,3,1
141,0.5896,0.5276,0.6687,471.07398,471.07047,471.07553,9.932E5,4.599E4,2.15E4,9.932E5,1,1,1,,,,,,,,,DETECTED,471.07398,471.07047,471.07553,0.5896,0.5276,0.6687,9.932E5,4.599E4,2.15E4,9.932E5,0.0402,1.7116,1.7359,1,-0.0026,3,1
143,0.5896,0.5465,0.6141,555.03387,555.03288,555.03455,1.362E5,4.615E3,1.465E4,1.362E5,0,1,1,,,,,,,,,DETECTED,555.03387,555.03288,555.03455,0.5896,0.5465,0.6141,1.362E5,4.615E3,1.465E4,1.362E5,0.0338,0.7844,0.783,,,2,1
146,0.6029,0.5276,0.7467,146.04291,146.04254,146.04317,2.505E6,1.628E5,6.826E4,2.505E6,2,1,1,,,,,,,,,DETECTED,146.04291,146.04254,146.04317,0.6029,0.5276,0.7467,2.505E6,1.628E5,6.826E4,2.505E6,0.0471,1.6802,1.5616,2,-0.0422,3,1
151,0.6029,0.5465,0.7895,215.03095,215.02983,215.03122,3.495E7,1.647E6,2.062E4,3.495E7,3,1,1,,,,,,,,,DETECTED,215.03095,215.02983,215.03122,0.6029,0.5465,0.7895,3.495E7,1.647E6,2.062E4,3.495E7,0.0383,1.4744,1.7594,3,-0.0284,5,1
154,0.6029,0.5465,0.7565,217.02785,217.02689,217.02806,1.163E7,5.032E5,7.187E4,1.163E7,1,1,1,,,,,,,,,DETECTED,217.02785,217.02689,217.02806,0.6029,0.5465,0.7565,1.163E7,5.032E5,7.187E4,1.163E7,0.0352,1.456,1.5111,1,-0.0177,5,1
157,0.6029,0.5465,0.625,298.11294,298.11133,298.11374,3.277E5,1.038E4,3.889E4,3.277E5,0,1,,,,,,,,,,DETECTED,298.11294,298.11133,298.11374,0.6029,0.5465,0.625,3.277E5,1.038E4,3.889E4,3.277E5,0.0319,0.6962,0.4724,,,2,1
159,0.6029,0.5465,0.6576,341.10727,341.10602,341.108,2.385E6,1.179E5,3.536E4,2.385E6,2,1,1,1,[M-H]-,2,342.11475,161;159,,,,DETECTED,341.10727,341.10602,341.108,0.6029,0.5465,0.6576,2.385E6,1.179E5,3.536E4,2.385E6,0.078,1.1509,1.5856,2,-0.0073,3,1
160,0.6029,0.5585,0.6465,371.11842,371.11685,371.11887,6.494E5,2.242E4,2.099E4,6.494E5,0,1,1,,,,,,,,,DETECTED,371.11842,371.11685,371.11887,0.6029,0.5585,0.6465,6.494E5,2.242E4,2.099E4,6.494E5,0.0314,1.2092,1.4578,,,2,1
161,0.6029,0.5585,0.6576,387.11316,387.11215,387.11389,9.752E6,4.844E5,1.172E5,9.752E6,2,1,1,1,[M+FA]-,2,342.11475,161;159,,,,DETECTED,387.11316,387.11215,387.11389,0.6029,0.5585,0.6576,9.752E6,4.844E5,1.172E5,9.752E6,0.0434,1.1153,1.614,2,-0.021,4,1
162,0.6029,0.5585,0.6357,461.04485,461.04373,461.04742,9.044E5,3.268E4,6.623E4,9.044E5,1,1,1,,,,,,,,,DETECTED,461.04485,461.04373,461.04742,0.6029,0.5585,0.6357,9.044E5,3.268E4,6.623E4,9.044E5,0.0379,0.9907,1.0541,1,0.004,5,1
164,0.6141,0.5465,0.7565,135.02693,135.02542,135.02727,4.425E6,1.846E5,3.882E4,4.425E6,2,1,1,,,,,,,,,DETECTED,135.02693,135.02542,135.02727,0.6141,0.5465,0.7565,4.425E6,1.846E5,3.882E4,4.425E6,0.0314,1.2483,0.7663,2,-0.0154,4,1
165,0.6141,0.5896,0.7795,142.9954,142.99504,142.99567,7.494E5,7.526E4,1.665E5,7.494E5,3,,,,,,,,,,,DETECTED,142.9954,142.99504,142.99567,0.6141,0.5896,0.7795,7.494E5,7.526E4,1.665E5,7.494E5,0.129,3.8734,6.7467,3,0.0194,,
170,0.6141,0.5343,0.8063,165.03696,165.03589,165.03789,1.455E6,8.267E4,1.259E4,1.455E6,1,1,1,2,[M-H]-,2,166.04376,170;183,,,,DETECTED,165.03696,165.03589,165.03789,0.6141,0.5343,0.8063,1.455E6,8.267E4,1.259E4,1.455E6,0.0389,1.7968,2.1385,1,-0.0089,3,1
171,0.6141,0.5585,0.7979,191.05373,191.05199,191.05405,2.154E7,1.299E6,5.852E5,2.154E7,4,1,1,,,,,,,,,DETECTED,191.05373,191.05199,191.05405,0.6141,0.5585,0.7979,2.154E7,1.299E6,5.852E5,2.154E7,0.0473,2.0799,2.6135,4,-0.0305,5,1
174,0.6141,0.5343,0.8759,195.04818,195.04706,195.04877,1.786E6,1.23E5,2.846E4,1.786E6,2,1,1,,,,,,,,,DETECTED,195.04818,195.04706,195.04877,0.6141,0.5343,0.8759,1.786E6,1.23E5,2.846E4,1.786E6,0.0479,1.4456,1.8632,2,-0.0137,5,1
178,0.6141,0.5465,0.7979,245.04061,245.03938,245.04219,8.2E5,5.484E4,2.429E4,8.2E5,1,1,1,,,,,,,,,DETECTED,245.04061,245.03938,245.04219,0.6141,0.5465,0.7979,8.2E5,5.484E4,2.429E4,8.2E5,0.0433,1.713,3.3174,1,-0.0022,3,1
183,0.6141,0.5585,0.8354,377.08477,377.08255,377.08536,2.909E7,1.392E6,1.119E5,2.909E7,3,1,1,2,[2M+FA]-,2,166.04376,170;183,,,,DETECTED,377.08477,377.08255,377.08536,0.6141,0.5585,0.8354,2.909E7,1.392E6,1.119E5,2.909E7,0.0419,1.9453,2.8333,3,-0.017,6,1
184,0.6141,0.5585,0.8252,379.0815,379.07816,379.0834,9.095E6,3.887E5,3.049E4,9.095E6,0,1,1,,,,,,,,,DETECTED,379.0815,379.07816,379.0834,0.6141,0.5585,0.8252,9.095E6,3.887E5,3.049E4,9.095E6,0.033,1.9607,2.2601,,,6,1
185,0.6141,0.5706,0.7467,380.08455,380.08377,380.08627,8.116E5,3.805E4,2.153E4,8.116E5,1,1,1,,,,,,,,,DETECTED,380.08455,380.08377,380.08627,0.6141,0.5706,0.7467,8.116E5,3.805E4,2.153E4,8.116E5,0.0344,2.1248,2.9986,1,0.015,6,1
187,0.6141,0.5706,0.7895,404.10153,404.09802,404.10568,3.385E6,1.379E5,1.143E4,3.385E6,2,1,1,,,,,,,,,DETECTED,404.10153,404.09802,404.10568,0.6141,0.5706,0.7895,3.385E6,1.379E5,1.143E4,3.385E6,0.0298,2.5431,3.4453,2,-0.0055,3,1
188,0.6141,0.5706,0.6687,451.01565,451.01443,451.01767,1.05E6,4.462E4,3.35E4,1.05E6,1,1,1,,,,,,,,,DETECTED,451.01565,451.01443,451.01767,0.6141,0.5706,0.6687,1.05E6,4.462E4,3.35E4,1.05E6,0.0548,1.2801,1.6023,1,-0.0039,5,1
192,0.6141,0.5706,0.7695,533.16965,533.16522,533.1745,1.524E6,6.697E4,1.462E4,1.524E6,1,1,1,,,,,,,,,DETECTED,533.16965,533.16522,533.1745,0.6141,0.5706,0.7695,1.524E6,6.697E4,1.462E4,1.524E6,0.0353,2.833,4.3089,1,0.0133,3,1
195,0.625,0.5896,0.724,173.00581,173.00534,173.00604,5.633E5,4.772E4,1.255E5,5.633E5,1,,,,,,,,,,,DETECTED,173.00581,173.00534,173.00604,0.625,0.5896,0.724,5.633E5,4.772E4,1.255E5,5.633E5,0.0871,1.8955,2.791,1,0.0509,,
201,0.625,0.5896,0.7795,226.99432,226.993,226.99457,7.702E6,3.301E5,2.651E5,7.702E6,3,1,61,,,,,,,,,DETECTED,226.99432,226.993,226.99457,0.625,0.5896,0.7795,7.702E6,3.301E5,2.651E5,7.702E6,0.0276,3.1426,3.7694,3,-0.0055,4,1
202,0.625,0.5896,0.7979,228.99078,228.99006,228.99129,1.877E6,8.758E4,7.39E4,1.877E6,0,1,61,,,,,,,,,DETECTED,228.99078,228.99006,228.99129,0.625,0.5896,0.7979,1.877E6,8.758E4,7.39E4,1.877E6,0.0279,3.1384,4.0418,,,4,1
206,0.625,0.5896,0.7695,383.08115,383.07996,383.08383,4.647E5,2.66E4,2.931E4,4.647E5,0,1,61,,,,,,,,,DETECTED,383.08115,383.07996,383.08383,0.625,0.5896,0.7695,4.647E5,2.66E4,2.931E4,4.647E5,0.0373,3.5192,5.867,,,7,1
209,0.6357,0.5343,0.8553,317.05332,317.05164,317.05603,5.523E5,6.08E4,2.218E4,5.523E5,1,,,,,,,,,,,DETECTED,317.05332,317.05164,317.05603,0.6357,0.5343,0.8553,5.523E5,6.08E4,2.218E4,5.523E5,0.0981,1.6561,1.5398,1,0.0419,,
210,0.6357,0.578,0.885,439.07585,439.07355,439.08026,3.635E6,3.706E5,3.781E4,3.635E6,4,1,14,,,,,,,,,DETECTED,439.07585,439.07355,439.08026,0.6357,0.578,0.885,3.635E6,3.706E5,3.781E4,3.635E6,0.1014,2.1749,3.2086,4,-0.0128,3,1
213,0.6465,0.6141,0.9684,134.01458,134.01405,134.01476,5.346E6,6.918E5,1.247E5,5.346E6,5,1,14,,,,,,,,,DETECTED,134.01458,134.01405,134.01476,0.6465,0.6141,0.9684,5.346E6,6.918E5,1.247E5,5.346E6,0.1332,3.9238,135.0889,5,-0.0147,5,1
218,0.6576,0.6141,1.2668,133.01197,133.01094,133.0121,1.434E8,1.99E7,4.623E5,1.434E8,12,1,14,,,,,,,,,DETECTED,133.01197,133.01094,133.0121,0.6576,0.6141,1.2668,1.434E8,1.99E7,4.623E5,1.434E8,0.1238,3.2311,4.37,12,-0.0274,4,1
221,0.6687,0.6141,0.9477,135.01539,135.01474,135.01581,7.813E5,8.833E4,2.312E4,7.813E5,3,1,14,,,,,,,,,DETECTED,135.01539,135.01474,135.01581,0.6687,0.6141,0.9477,7.813E5,8.833E4,2.312E4,7.813E5,0.0775,10.6,3.6716,3,-0.0132,6,1
222,0.6798,0.5896,0.8685,232.88005,232.87852,232.88231,3.762E5,3.763E4,1.178E4,3.762E5,1,1,14,,,,,,,,,DETECTED,232.88005,232.87852,232.88231,0.6798,0.5896,0.8685,3.762E5,3.763E4,1.178E4,3.762E5,0.0883,1.462,1.4049,1,0.0089,2,1
223,0.6798,0.6141,1.094,268.93519,268.93283,268.93634,9.676E5,1.136E5,1.209E4,9.676E5,2,1,14,,,,,,,,,DETECTED,268.93519,268.93283,268.93634,0.6798,0.6141,1.094,9.676E5,1.136E5,1.209E4,9.676E5,0.115,1.7084,2.5329,2,-0.0259,2,1
225,0.6798,0.625,0.8461,275.01961,275.01797,275.02039,1.544E6,1.362E5,3.289E4,1.544E6,3,1,14,,,,,,,,,DETECTED,275.01961,275.01797,275.02039,0.6798,0.625,0.8461,1.544E6,1.362E5,3.289E4,1.544E6,0.0875,1.6439,2.01,3,-0.0276,3,1
227,0.6798,0.5896,0.8628,431.10098,431.09741,431.10217,9.706E5,9.863E4,2.603E4,9.706E5,2,1,14,,,,,,,,,DETECTED,431.10098,431.09741,431.10217,0.6798,0.5896,0.8628,9.706E5,9.863E4,2.603E4,9.706E5,0.0943,1.5931,1.7345,2,-0.0353,2,1
228,0.6798,0.6141,0.8553,475.12824,475.12628,475.12997,1.77E6,1.777E5,3.821E4,1.77E6,3,1,14,,,,,,,,,DETECTED,475.12824,475.12628,475.12997,0.6798,0.6141,0.8553,1.77E6,1.777E5,3.821E4,1.77E6,0.0616,1.4728,1.6869,3,-0.0387,3,1
235,0.7126,0.625,0.9849,260.9634,260.96225,260.9649,3.884E5,5.983E4,1.94E4,3.884E5,1,,14,,,,,,,,,DETECTED,260.9634,260.96225,260.9649,0.7126,0.625,0.9849,3.884E5,5.983E4,1.94E4,3.884E5,0.1499,1.9853,2.026,1,0.009,,
237,0.7354,0.6357,0.9403,289.01618,289.01468,289.01822,8.796E5,8.28E4,1.558E4,8.796E5,2,1,14,,,,,,,,,DETECTED,289.01618,289.01468,289.01822,0.7354,0.6357,0.9403,8.796E5,8.28E4,1.558E4,8.796E5,0.1135,1.3127,0.9813,2,-0.0483,2,1
238,0.7354,0.6141,0.9849,304.99052,304.98947,304.99106,3.465E6,3.833E5,3.855E4,3.465E6,3,1,14,,,,,,,,,DETECTED,304.99052,304.98947,304.99106,0.7354,0.6141,0.9849,3.465E6,3.833E5,3.855E4,3.465E6,0.1451,0.9543,1.0419,3,-0.0926,3,1
