id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,charge,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:feature_state,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:mz,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:mz_range:min,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:mz_range:max,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:rt,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:rt_range:min,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:rt_range:max,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:height,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:area,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:intensity_range:min,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:intensity_range:max,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:fwhm,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:tailing_factor,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:asymmetry_factor,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:fragment_scans,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:rt_ms2_apex_distance,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:isotopes,datafile:202406251802_PMA_dbgi_003180_01_01.mzML:charge
28,0.4994,0.4673,0.5351,548.84841,548.84674,548.85004,4.003E5,1.309E4,5.194E4,4.003E5,1,1,5,,,,,,,,,DETECTED,548.84841,548.84674,548.85004,0.4994,0.4673,0.5351,4.003E5,1.309E4,5.194E4,4.003E5,0.0337,1.057,1.4951,1,0.0056,4,1
32,0.5107,0.4541,0.6297,146.95817,146.95782,146.95828,1.519E6,1.309E5,2.587E4,1.519E6,2,,5,,,,,,,,,DETECTED,146.95817,146.95782,146.95828,0.5107,0.4541,0.6297,1.519E6,1.309E5,2.587E4,1.519E6,0.0966,1.5776,1.947,2,-0.0322,,
35,0.5107,0.4541,0.6297,174.95383,174.95261,174.95399,3.232E7,2.842E6,3.173E5,3.232E7,3,1,5,,,,,,,,,DETECTED,174.95383,174.95261,174.95399,0.5107,0.4541,0.6297,3.232E7,2.842E6,3.173E5,3.232E7,0.0914,1.5664,2.012,3,-0.0486,5,1
38,0.5107,0.4541,0.6081,178.94554,178.94505,178.94643,4.297E5,3.421E4,7.829E3,4.297E5,1,1,5,,,,,,,,,DETECTED,178.94554,178.94505,178.94643,0.5107,0.4541,0.6081,4.297E5,3.421E4,7.829E3,4.297E5,0.0727,1.4576,2.0738,1,-0.0139,5,1
39,0.5107,0.3054,0.547,178.97466,178.97406,178.97485,1.448E6,1.247E5,8.623E4,1.448E6,4,1,5,,,,,,,,,DETECTED,178.97466,178.97406,178.97485,0.5107,0.3054,0.547,1.448E6,1.247E5,8.623E4,1.448E6,0.0316,0.5883,0.1765,4,-0.203,3,1
43,0.5107,0.4598,0.5946,272.95722,272.95618,272.95776,3.433E6,1.508E5,2.575E4,3.433E6,2,1,5,,,,,,,,,DETECTED,272.95722,272.95618,272.95776,0.5107,0.4598,0.5946,3.433E6,1.508E5,2.575E4,3.433E6,0.0421,1.011,0.8989,2,-0.0289,5,1
48,0.5107,0.4541,0.6193,288.93546,288.93423,288.93561,1.184E7,5.853E5,2.133E4,1.184E7,2,1,5,,,,,,,,,DETECTED,288.93546,288.93423,288.93561,0.5107,0.4541,0.6193,1.184E7,5.853E5,2.133E4,1.184E7,0.0476,1.0568,0.9175,2,-0.0393,5,1
52,0.5107,0.4598,0.5946,290.93232,290.93155,290.93408,1.248E6,6.011E4,1.856E4,1.248E6,0,1,5,,,,,,,,,DETECTED,290.93232,290.93155,290.93408,0.5107,0.4598,0.5946,1.248E6,6.011E4,1.856E4,1.248E6,0.0462,1.0677,0.9087,,,5,1
54,0.5107,0.4598,0.6193,304.91273,304.91159,304.9129,1.084E7,5.52E5,7.97E4,1.084E7,2,1,5,,,,,,,,,DETECTED,304.91273,304.91159,304.9129,0.5107,0.4598,0.6193,1.084E7,5.52E5,7.97E4,1.084E7,0.0478,1.1408,1.0879,2,-0.0377,4,1
55,0.5107,0.4598,0.5829,305.9152,305.9136,305.91727,3.855E5,1.936E4,1.62E4,3.855E5,1,1,5,,,,,,,,,DETECTED,305.9152,305.9136,305.91727,0.5107,0.4598,0.5829,3.855E5,1.936E4,1.62E4,3.855E5,0.0458,1.1989,1.1289,1,0.0044,4,1
60,0.5107,0.4673,0.571,502.85341,502.85251,502.85593,5.636E5,2.181E4,2.453E4,5.636E5,1,1,5,,,,,,,,,DETECTED,502.85341,502.85251,502.85593,0.5107,0.4673,0.571,5.636E5,2.181E4,2.453E4,5.636E5,0.0328,1.1146,1.1417,1,0.0095,3,1
65,0.5244,0.4541,0.6297,158.97585,158.97487,158.97601,9.262E6,8.079E5,7.239E4,9.262E6,3,1,5,,,,,,,,,DETECTED,158.97585,158.97487,158.97601,0.5244,0.4541,0.6297,9.262E6,8.079E5,7.239E4,9.262E6,0.0851,1.1636,1.1797,3,-0.0605,3,1
68,0.5244,0.4541,0.6193,175.95573,175.95551,175.95711,7.489E5,6.047E4,1.535E4,7.489E5,1,1,5,,,,,,,,,DETECTED,175.95573,175.95551,175.95711,0.5244,0.4541,0.6193,7.489E5,6.047E4,1.535E4,7.489E5,0.0819,1.2347,1.3542,1,-0.0393,3,1
71,0.5244,0.4762,0.5946,372.89706,372.89337,372.89941,6.888E5,3.329E4,2.934E4,6.888E5,1,1,5,,,,,,,,,DETECTED,372.89706,372.89337,372.89941,0.5244,0.4762,0.5946,6.888E5,3.329E4,2.934E4,6.888E5,0.0426,1.0745,0.8557,1,-0.0076,3,1
72,0.5244,0.4879,0.6081,388.87316,388.87094,388.87634,1.051E6,3.999E4,2.681E4,1.051E6,1,1,5,,,,,,,,,DETECTED,388.87316,388.87094,388.87634,0.5244,0.4879,0.6081,1.051E6,3.999E4,2.681E4,1.051E6,0.0348,1.6774,1.9431,1,-0.0059,4,1
76,0.5244,0.4879,0.571,518.82934,518.82684,518.83246,5.091E5,1.693E4,3.273E4,5.091E5,0,1,5,,,,,,,,,DETECTED,518.82934,518.82684,518.83246,0.5244,0.4879,0.571,5.091E5,1.693E4,3.273E4,5.091E5,0.0298,0.991,1.2201,,,2,1
77,0.5244,0.4994,0.5829,586.81242,586.81012,586.81409,3.863E5,1.117E4,1.364E4,3.863E5,0,1,,,,,,,,,,DETECTED,586.81242,586.81012,586.81409,0.5244,0.4994,0.5829,3.863E5,1.117E4,1.364E4,3.863E5,0.0248,1.3638,1.3443,,,4,1
79,0.5244,0.4994,0.5829,670.77052,670.76501,670.77582,1.698E5,5.524E3,1.355E4,1.698E5,0,1,32,,,,,,,,,DETECTED,670.77052,670.76501,670.77582,0.5244,0.4994,0.5829,1.698E5,5.524E3,1.355E4,1.698E5,0.029,1.6057,2.7166,,,3,1
82,0.5351,0.4994,0.6193,242.93825,242.93723,242.9402,1.773E6,9.165E4,8.614E4,1.773E6,1,1,32,,,,,,,,,DETECTED,242.93825,242.93723,242.9402,0.5351,0.4994,0.6193,1.773E6,9.165E4,8.614E4,1.773E6,0.0489,1.518,1.7161,1,0.0141,4,1
83,0.5351,0.4994,0.6081,244.93504,244.93459,244.9361,2.615E5,1.291E4,3.192E4,2.615E5,0,1,32,,,,,,,,,DETECTED,244.93504,244.93459,244.9361,0.5351,0.4994,0.6081,2.615E5,1.291E4,3.192E4,2.615E5,0.0461,1.5219,2.623,,,4,1
85,0.5351,0.4994,0.6081,472.83501,472.83374,472.83545,1.015E6,3.896E4,4.375E4,1.015E6,1,1,32,,,,,,,,,DETECTED,472.83501,472.83374,472.83545,0.5351,0.4994,0.6081,1.015E6,3.896E4,4.375E4,1.015E6,0.049,1.3009,1.7655,1,-0.0027,3,1
89,0.547,0.4879,0.6297,258.91565,258.91422,258.91599,2.647E6,1.535E5,3.152E4,2.647E6,2,1,32,,,,,,,,,DETECTED,258.91565,258.91422,258.91599,0.547,0.4879,0.6297,2.647E6,1.535E5,3.152E4,2.647E6,0.0581,1.2218,1.5111,2,-0.0162,3,1
90,0.547,0.4994,0.6193,326.90029,326.89984,326.90166,9.877E5,4.992E4,4.141E4,9.877E5,1,1,32,,,,,,,,,DETECTED,326.90029,326.89984,326.90166,0.547,0.4994,0.6193,9.877E5,4.992E4,4.141E4,9.877E5,0.0468,1.2833,1.3251,1,0.0039,5,1
93,0.547,0.4994,0.6193,342.87731,342.87634,342.87747,1.551E6,8.354E4,1.051E5,1.551E6,1,1,32,,,,,,,,,DETECTED,342.87731,342.87634,342.87747,0.547,0.4994,0.6193,1.551E6,8.354E4,1.051E5,1.551E6,0.0516,1.3596,1.6131,1,-0.0062,4,1
95,0.547,0.4994,0.6081,410.8602,410.85913,410.86258,8.314E5,3.683E4,3.034E4,8.314E5,1,1,32,,,,,,,,,DETECTED,410.8602,410.85913,410.86258,0.547,0.4994,0.6081,8.314E5,3.683E4,3.034E4,8.314E5,0.0414,1.2001,1.3946,1,0.0158,5,1
96,0.547,0.5107,0.6081,412.85781,412.85654,412.85855,2.426E5,1.13E4,2.643E4,2.426E5,0,1,32,,,,,,,,,DETECTED,412.85781,412.85654,412.85855,0.547,0.5107,0.6081,2.426E5,1.13E4,2.643E4,2.426E5,0.044,1.3432,1.3303,,,5,1
102,0.5588,0.4994,0.6297,128.95689,128.95596,128.95709,4.447E6,2.275E5,1.053E5,4.447E6,1,1,34,,,,,,,,,DETECTED,128.95689,128.95596,128.95709,0.5588,0.4994,0.6297,4.447E6,2.275E5,1.053E5,4.447E6,0.0486,1.1603,1.3227,1,0.0532,3,1
104,0.5588,0.5107,0.6193,212.91892,212.91859,212.9193,5.156E5,2.492E4,4.562E4,5.156E5,1,1,34,,,,,,,,,DETECTED,212.91892,212.91859,212.9193,0.5588,0.5107,0.6193,5.156E5,2.492E4,4.562E4,5.156E5,0.0446,1.3142,1.5139,1,0.0161,3,1
105,0.5588,0.5107,0.6193,296.88107,296.879,296.88141,1.524E6,6.871E4,1.001E5,1.524E6,1,1,34,,,,,,,,,DETECTED,296.88107,296.879,296.88141,0.5588,0.5107,0.6193,1.524E6,6.871E4,1.001E5,1.524E6,0.0411,1.1995,1.4031,1,0.0023,3,1
108,0.5588,0.5107,0.6193,426.83768,426.83588,426.8385,1.202E6,6.041E4,6.299E4,1.202E6,1,1,32,,,,,,,,,DETECTED,426.83768,426.83588,426.8385,0.5588,0.5107,0.6193,1.202E6,6.041E4,6.299E4,1.202E6,0.0477,1.0158,0.8877,1,-0.0046,4,1
109,0.5588,0.5244,0.6081,464.80159,464.80048,464.80374,3.025E5,1.218E4,5.479E4,3.025E5,0,1,34,,,,,,,,,DETECTED,464.80159,464.80048,464.80374,0.5588,0.5244,0.6081,3.025E5,1.218E4,5.479E4,3.025E5,0.0377,1.216,1.1211,,,4,1
114,0.571,0.5107,0.6193,380.84254,380.83948,380.8436,7.668E5,3.328E4,4.496E4,7.668E5,1,1,34,,,,,,,,,DETECTED,380.84254,380.83948,380.8436,0.571,0.5107,0.6193,7.668E5,3.328E4,4.496E4,7.668E5,0.0397,0.9025,0.7425,1,-0.0032,4,1
130,0.5946,0.5351,0.6615,131.03183,131.03154,131.03253,5.652E5,2.99E4,7.143E4,5.652E5,1,1,20,,,,,,,,,DETECTED,131.03183,131.03154,131.03253,0.5946,0.5351,0.6615,5.652E5,2.99E4,7.143E4,5.652E5,0.0539,1.0612,1.2127,1,0.0094,4,1
131,0.5946,0.5244,0.6393,132.0271,132.02681,132.02812,3.477E5,1.898E4,3.985E4,3.477E5,1,1,20,,,,,,,,,DETECTED,132.0271,132.02681,132.02812,0.5946,0.5244,0.6393,3.477E5,1.898E4,3.985E4,3.477E5,0.0513,0.8182,0.7253,1,0.011,5,1
132,0.5946,0.5244,0.7797,143.03196,143.0307,143.03298,2.536E6,1.423E5,4.606E4,2.536E6,2,1,20,,,,,,,,,DETECTED,143.03196,143.0307,143.03298,0.5946,0.5244,0.7797,2.536E6,1.423E5,4.606E4,2.536E6,0.054,1.3329,1.0935,2,-0.0302,3,1
133,0.5946,0.5107,0.6504,145.05889,145.05875,145.05937,8.131E5,4.972E4,3.27E4,8.131E5,0,1,20,,,,,,,,,DETECTED,145.05889,145.05875,145.05937,0.5946,0.5107,0.6504,8.131E5,4.972E4,3.27E4,8.131E5,0.0644,0.8433,0.674,,,2,1
134,0.5946,0.5244,0.688,146.04288,146.0426,146.04308,6.878E5,4.363E4,3.99E4,6.878E5,1,1,20,,,,,,,,,DETECTED,146.04288,146.0426,146.04308,0.5946,0.5244,0.688,6.878E5,4.363E4,3.99E4,6.878E5,0.053,1.2564,1.4905,1,-0.0044,3,1
137,0.5946,0.5244,0.6953,161.04247,161.0415,161.04306,2.407E6,1.369E5,5.326E4,2.407E6,2,1,20,,,,,,,,,DETECTED,161.04247,161.0415,161.04306,0.5946,0.5244,0.6953,2.407E6,1.369E5,5.326E4,2.407E6,0.0623,1.4072,1.4688,2,-0.0285,4,1
138,0.5946,0.5351,0.6393,164.92421,164.92381,164.92433,1.062E6,5.004E4,6.894E4,1.062E6,1,1,20,,,,,,,,,DETECTED,164.92421,164.92381,164.92433,0.5946,0.5351,0.6393,1.062E6,5.004E4,6.894E4,1.062E6,0.0451,0.8654,0.7399,1,-0.0147,2,1
140,0.5946,0.5244,0.7797,179.05364,179.05214,179.05399,1.609E7,1.003E6,2.795E5,1.609E7,4,1,20,0,[M-H]-,2,180.06117,140;143,,,,DETECTED,179.05364,179.05214,179.05399,0.5946,0.5244,0.7797,1.609E7,1.003E6,2.795E5,1.609E7,0.0522,1.4075,1.0787,4,-0.0421,3,1
143,0.5946,0.5107,0.7733,225.05962,225.05804,225.05994,5.404E6,3.318E5,1.119E5,5.404E6,3,1,20,0,[M+FA]-,2,180.06117,140;143,,,,DETECTED,225.05962,225.05804,225.05994,0.5946,0.5107,0.7733,5.404E6,3.318E5,1.119E5,5.404E6,0.0533,1.3384,0.9182,3,-0.0387,3,1
149,0.6081,0.547,0.8297,341.10739,341.10535,341.10876,4.782E6,2.212E5,1.885E4,4.782E6,3,1,20,1,[M-H]-,3,342.11496,173;149;175,,,,DETECTED,341.10739,341.10535,341.10876,0.6081,0.547,0.8297,4.782E6,2.212E5,1.885E4,4.782E6,0.0317,1.862,1.092,3,-0.0212,3,1
151,0.6081,0.5588,0.6393,461.04548,461.04272,461.04752,1.128E6,3.411E4,6.895E4,1.128E6,0,1,20,,,,,,,,,DETECTED,461.04548,461.04272,461.04752,0.6081,0.5588,0.6393,1.128E6,3.411E4,6.895E4,1.128E6,0.0305,0.7922,0.6203,,,6,1
153,0.6081,0.5351,0.6393,471.07408,471.07144,471.07465,2.593E6,1.068E5,1.823E4,2.593E6,1,1,20,,,,,,,,,DETECTED,471.07408,471.07144,471.07465,0.6081,0.5351,0.6393,2.593E6,1.068E5,1.823E4,2.593E6,0.047,0.8229,0.4769,1,-0.0298,4,1
159,0.6193,0.547,0.7031,135.02686,135.02592,135.02701,2.263E6,6.603E4,4.176E4,2.263E6,1,1,20,,,,,,,,,DETECTED,135.02686,135.02592,135.02701,0.6193,0.547,0.7031,2.263E6,6.603E4,4.176E4,2.263E6,0.0185,0.8743,0.2346,1,-0.0274,7,1
160,0.6193,0.5829,0.7407,142.9953,142.99486,142.99586,1.59E6,5.538E4,6.125E4,1.59E6,3,1,20,,,,,,,,,DETECTED,142.9953,142.99486,142.99586,0.6193,0.5829,0.7407,1.59E6,5.538E4,6.125E4,1.59E6,0.0147,3.0383,7.1617,3,-0.0023,2,1
161,0.6193,0.5351,0.747,149.0422,149.04086,149.04266,1.095E6,3.918E4,4.577E4,1.095E6,1,1,20,,,,,,,,,DETECTED,149.0422,149.04086,149.04266,0.6193,0.5351,0.747,1.095E6,3.918E4,4.577E4,1.095E6,0.0159,1.4123,0.9546,1,-0.004,2,1
162,0.6193,0.5351,0.6953,165.03696,165.03609,165.03735,9.005E5,3.469E4,2.105E4,9.005E5,0,1,20,2,[M-H]-,2,166.04372,173;162,,,,DETECTED,165.03696,165.03609,165.03735,0.6193,0.5351,0.6953,9.005E5,3.469E4,2.105E4,9.005E5,0.028,1.1173,0.8148,,,4,1
163,0.6193,0.5829,0.6953,173.00588,173.0051,173.00731,9.39E5,2.817E4,4.137E4,9.39E5,0,1,20,3,[M-H]-,2,174.01356,163;167,,,,DETECTED,173.00588,173.0051,173.00731,0.6193,0.5829,0.6953,9.39E5,2.817E4,4.137E4,9.39E5,0.0151,2.0625,5.6902,,,2,1
165,0.6193,0.5351,0.747,215.03085,215.02962,215.03125,2.214E7,7.927E5,4.426E4,2.214E7,2,1,20,,,,,,,,,DETECTED,215.03085,215.02962,215.03125,0.6193,0.5351,0.747,2.214E7,7.927E5,4.426E4,2.214E7,0.0372,0.7574,0.3773,2,-0.046,6,1
166,0.6193,0.5351,0.7031,217.02781,217.02631,217.02795,6.913E6,2.398E5,1.729E4,6.913E6,0,1,20,,,,,,,,,DETECTED,217.02781,217.02631,217.02795,0.6193,0.5351,0.7031,6.913E6,2.398E5,1.729E4,6.913E6,0.0378,0.7668,0.3679,,,6,1
167,0.6193,0.5829,0.6504,219.01218,219.0117,219.01271,6.239E5,1.441E4,5.678E4,6.239E5,0,1,20,3,[M+FA]-,2,174.01356,163;167,,,,DETECTED,219.01218,219.0117,219.01271,0.6193,0.5829,0.6504,6.239E5,1.441E4,5.678E4,6.239E5,0.0169,1.0869,1.1088,,,2,1
168,0.6193,0.5946,0.747,226.99383,226.99265,226.99478,2.245E6,6.937E4,3.02E4,2.245E6,1,1,20,,,,,,,,,DETECTED,226.99383,226.99265,226.99478,0.6193,0.5946,0.747,2.245E6,6.937E4,3.02E4,2.245E6,0.0197,2.4867,8.5605,1,0.0068,4,1
169,0.6193,0.5946,0.688,228.99105,228.98978,228.99162,5.641E5,1.652E4,7.144E4,5.641E5,0,1,,,,,,,,,,DETECTED,228.99105,228.98978,228.99162,0.6193,0.5946,0.688,5.641E5,1.652E4,7.144E4,5.641E5,0.0178,1.894,2.672,,,4,1
170,0.6193,0.547,0.6726,245.04078,245.03922,245.04156,5.902E5,2.182E4,1.748E4,5.902E5,1,1,20,,,,,,,,,DETECTED,245.04078,245.03922,245.04156,0.6193,0.547,0.6726,5.902E5,2.182E4,1.748E4,5.902E5,0.0289,0.9853,1.5206,1,-0.0056,3,1
172,0.6193,0.571,0.6393,285.08095,285.08066,285.082,4.28E5,9.041E3,2.93E4,4.28E5,0,1,,,,,,,,,,DETECTED,285.08095,285.08066,285.082,0.6193,0.571,0.6393,4.28E5,9.041E3,2.93E4,4.28E5,0.0163,0.7634,0.3318,,,2,1
173,0.6193,0.5588,0.747,377.08461,377.08218,377.08539,1.379E7,4.112E5,6.699E4,1.379E7,2,1,20,1,[M+Cl]-,3,342.11496,173;149;175,,,,DETECTED,377.08461,377.08218,377.08539,0.6193,0.5588,0.747,1.379E7,4.112E5,6.699E4,1.379E7,0.0209,1.2437,1.1693,2,-0.0307,5,1
174,0.6193,0.5588,0.7345,379.08163,379.07925,379.08359,3.533E6,1.091E5,3.965E4,3.533E6,0,1,20,,,,,,,,,DETECTED,379.08163,379.07925,379.08359,0.6193,0.5588,0.7345,3.533E6,1.091E5,3.965E4,3.533E6,0.0209,1.3742,1.2888,,,5,1
175,0.6193,0.547,0.8297,387.11321,387.1109,387.11398,1.751E7,8.51E5,2.848E4,1.751E7,5,1,20,1,[M+FA]-,3,342.11496,173;149;175,,,,DETECTED,387.11321,387.1109,387.11398,0.6193,0.547,0.8297,1.751E7,8.51E5,2.848E4,1.751E7,0.0347,1.4933,0.4091,5,-0.0426,4,1
182,0.6297,0.6081,0.955,475.12815,475.12418,475.13156,3.157E6,2.75E5,1.691E4,3.157E6,3,1,51,,,,,,,,,DETECTED,475.12815,475.12418,475.13156,0.6297,0.6081,0.955,3.157E6,2.75E5,1.691E4,3.157E6,0.064,4.6895,14.1434,3,0.0075,2,1
184,0.6297,0.6081,0.7266,685.05251,685.04926,685.05554,4.047E5,2.331E4,5.634E4,4.047E5,1,1,,,,,,,,,,DETECTED,685.05251,685.04926,685.05554,0.6297,0.6081,0.7266,4.047E5,2.331E4,5.634E4,4.047E5,0.0495,2.7389,8.8536,1,0.0341,2,1
186,0.6504,0.6081,1.2524,133.01204,133.01077,133.01213,2.256E8,3.293E7,1.353E5,2.256E8,12,1,51,,,,,,,,,DETECTED,133.01204,133.01077,133.01213,0.6504,0.6081,1.2524,2.256E8,3.293E7,1.353E5,2.256E8,0.1446,3.973,6.3866,12,-0.026,5,1
189,0.6504,0.6081,1.0007,134.01469,134.01413,134.01483,8.882E6,1.202E6,2.873E5,8.882E6,7,1,51,,,,,,,,,DETECTED,134.01469,134.01413,134.01483,0.6504,0.6081,1.0007,8.882E6,1.202E6,2.873E5,8.882E6,0.1355,4.3899,6.3803,7,-0.0147,6,1
190,0.6504,0.6081,0.955,304.99046,304.99012,304.99133,1.656E7,1.909E6,2.068E5,1.656E7,5,1,51,,,,,,,,,DETECTED,304.99046,304.99012,304.99133,0.6504,0.6081,0.955,1.656E7,1.909E6,2.068E5,1.656E7,0.0785,3.7076,5.9712,5,-0.0159,3,1
192,0.6504,0.6193,0.8482,439.00095,438.99911,439.00287,1.122E6,1.208E5,2.787E4,1.122E6,3,1,51,,,,,,,,,DETECTED,439.00095,438.99911,439.00287,0.6504,0.6193,0.8482,1.122E6,1.208E5,2.787E4,1.122E6,0.1344,3.3289,5.1297,3,0.004,2,1
194,0.6615,0.6081,1.2872,135.01526,135.0144,135.01581,1.327E6,1.864E5,2.124E4,1.327E6,3,1,51,,,,,,,,,DETECTED,135.01526,135.0144,135.01581,0.6615,0.6081,1.2872,1.327E6,1.864E5,2.124E4,1.327E6,0.1151,3.3607,4.0472,3,-0.0182,6,1
197,0.6786,0.6193,1.0007,268.9347,268.93283,268.93674,4.023E5,5.092E4,9.975E3,4.023E5,2,,51,,,,,,,,,DETECTED,268.9347,268.93283,268.93674,0.6786,0.6193,1.0007,4.023E5,5.092E4,9.975E3,4.023E5,0.0986,2.3293,3.3704,2,-0.0131,,
198,0.6786,0.6193,0.8207,274.02266,274.02075,274.02411,2.822E5,3.178E4,1.916E4,2.822E5,1,1,51,,,,,,,,,DETECTED,274.02266,274.02075,274.02411,0.6786,0.6193,0.8207,2.822E5,3.178E4,1.916E4,2.822E5,0.1046,1.6557,2.2079,1,-0.0098,3,1
199,0.6786,0.6193,0.8482,275.01942,275.01874,275.0202,1.287E6,1.481E5,2.553E4,1.287E6,3,1,51,,,,,,,,,DETECTED,275.01942,275.01874,275.0202,0.6786,0.6193,0.8482,1.287E6,1.481E5,2.553E4,1.287E6,0.1095,1.685,2.2313,3,-0.032,3,1
