id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,charge,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:feature_state,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:mz,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:mz_range:min,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:mz_range:max,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:rt,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:rt_range:min,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:rt_range:max,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:height,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:area,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:intensity_range:min,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:intensity_range:max,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:fwhm,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:tailing_factor,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:asymmetry_factor,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:fragment_scans,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:rt_ms2_apex_distance,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:isotopes,datafile:202406251802_PMA_dbgi_003101_01_01.mzML:charge
166,0.627,0.5608,0.8932,289.03146,289.03076,289.03296,3.959E6,3.598E5,4.292E4,3.959E6,3,1,10,,,,,,,,,DETECTED,289.03146,289.03076,289.03296,0.627,0.5608,0.8932,3.959E6,3.598E5,4.292E4,3.959E6,0.0843,2.0255,2.9238,3,-0.0138,2,1
167,0.627,0.5828,0.7799,383.11713,383.11621,383.12042,6.229E6,3.53E5,5.758E4,6.229E6,2,1,10,,,,,,,,,DETECTED,383.11713,383.11621,383.12042,0.627,0.5828,0.7799,6.229E6,3.53E5,5.758E4,6.229E6,0.059,2.4357,4.3791,2,-0.0037,5,1
170,0.627,0.5719,0.8153,439.08041,439.07837,439.08337,1.906E6,1.875E5,3.944E4,1.906E6,2,1,10,,,,,,,,,DETECTED,439.08041,439.07837,439.08337,0.627,0.5719,0.8153,1.906E6,1.875E5,3.944E4,1.906E6,0.0915,2.082,3.3095,2,-0.002,3,1
174,0.6477,0.6064,1.3033,133.01171,133.01079,133.01187,5.974E7,6.594E6,2.241E5,5.974E7,12,1,10,,,,,,,,,DETECTED,133.01171,133.01079,133.01187,0.6477,0.6064,1.3033,5.974E7,6.594E6,2.241E5,5.974E7,0.1059,3.8196,5.9431,12,-0.0159,4,1
177,0.6477,0.5389,0.8258,149.04235,149.04176,149.0428,7.835E5,9.25E4,4.691E4,7.835E5,1,,10,3,[M-H]-,2,150.04974,177;145,,,,DETECTED,149.04235,149.04176,149.0428,0.6477,0.5389,0.8258,7.835E5,9.25E4,4.691E4,7.835E5,0.0862,2.4436,1.7084,1,0.0193,,
179,0.6477,0.6064,0.7869,226.9939,226.99274,226.99416,5.229E5,5.63E4,2.169E5,5.229E5,1,1,10,,,,,,,,,DETECTED,226.9939,226.99274,226.99416,0.6477,0.6064,0.7869,5.229E5,5.63E4,2.169E5,5.229E5,0.1609,2.1838,3.3675,1,0.1188,2,1
181,0.6477,0.6064,1.0145,270.98415,270.98166,270.98569,1.009E6,1.139E5,1.151E4,1.009E6,2,,10,,,,,,,,,DETECTED,270.98415,270.98166,270.98569,0.6477,0.6064,1.0145,1.009E6,1.139E5,1.151E4,1.009E6,0.103,3.2632,3.9965,2,0.0088,,
183,0.6477,0.6064,0.8678,355.12315,355.12186,355.12424,7.13E5,6.22E4,2.099E4,7.13E5,0,1,10,,,,,,,,,DETECTED,355.12315,355.12186,355.12424,0.6477,0.6064,0.8678,7.13E5,6.22E4,2.099E4,7.13E5,0.0762,2.4515,3.136,,,2,1
185,0.6586,0.6169,1.0349,134.0141,134.01373,134.01479,1.614E6,1.813E5,1.267E4,1.614E6,3,1,10,,,,,,,,,DETECTED,134.0141,134.01373,134.01479,0.6586,0.6169,1.0349,1.614E6,1.813E5,1.267E4,1.614E6,0.1116,2.6825,3.6654,3,-0.0037,4,1
187,0.6801,0.5828,0.8153,142.99562,142.99512,142.99593,2.15E6,2.91E5,1.133E5,2.15E6,3,1,10,,,,,,,,,DETECTED,142.99562,142.99512,142.99593,0.6801,0.5828,0.8153,2.15E6,2.91E5,1.133E5,2.15E6,0.1489,1.2821,1.6255,3,-0.0449,3,1
188,0.6801,0.627,1.0145,145.01138,145.0108,145.01164,3.363E6,5.126E5,7.739E4,3.363E6,4,1,,,,,,,,,,DETECTED,145.01138,145.0108,145.01164,0.6801,0.627,1.0145,3.363E6,5.126E5,7.739E4,3.363E6,0.163,3.5901,4.7057,4,-0.0159,2,1
189,0.6801,0.5938,0.7869,173.00618,173.00587,173.00647,2.4E6,2.759E5,3.844E5,2.4E6,3,1,10,4,[M-H]-,2,174.01379,189;193,,,,DETECTED,173.00618,173.00587,173.00647,0.6801,0.5938,0.7869,2.4E6,2.759E5,3.844E5,2.4E6,0.1304,1.1195,1.377,3,-0.0361,2,1
190,0.6801,0.6064,0.9565,173.04235,173.04166,173.04271,2.91E6,4.313E5,1.824E5,2.91E6,5,1,10,,,,,,,,,DETECTED,173.04235,173.04166,173.04271,0.6801,0.6064,0.9565,2.91E6,4.313E5,1.824E5,2.91E6,0.1498,2.572,3.9801,5,-0.0376,3,1
193,0.6801,0.5828,1.0055,219.01233,219.01151,219.01289,9.578E5,1.888E5,7.144E4,9.578E5,3,,10,4,[M+FA]-,2,174.01379,189;193,,,,DETECTED,219.01233,219.01151,219.01289,0.6801,0.5828,1.0055,9.578E5,1.888E5,7.144E4,9.578E5,0.1757,2.2055,3.7336,3,-0.0175,,
194,0.6801,0.5938,1.1514,383.08248,383.08011,383.08511,1.175E7,1.029E6,8.757E3,1.175E7,4,1,10,,,,,,,,,DETECTED,383.08248,383.08011,383.08511,0.6801,0.5938,1.1514,1.175E7,1.029E6,8.757E3,1.175E7,0.0691,1.2623,1.2064,4,-0.058,3,1
196,0.6801,0.6169,0.8513,448.02812,448.02463,448.03217,7.902E5,5.375E4,1.939E4,7.902E5,1,1,10,,,,,,,,,DETECTED,448.02812,448.02463,448.03217,0.6801,0.6169,0.8513,7.902E5,5.375E4,1.939E4,7.902E5,0.0379,1.387,1.4239,1,0.0101,2,1
199,0.6924,0.627,0.8604,389.98736,389.98587,389.99094,7.969E5,7.52E4,1.41E4,7.969E5,1,1,10,,,,,,,,,DETECTED,389.98736,389.98587,389.99094,0.6924,0.627,0.8604,7.969E5,7.52E4,1.41E4,7.969E5,0.0849,1.5129,1.9839,1,0.0195,2,1
203,0.7363,0.6477,0.8513,331.94677,331.94525,331.94989,4.779E5,4.002E4,1.264E4,4.779E5,1,1,10,,,,,,,,,DETECTED,331.94677,331.94525,331.94989,0.7363,0.6477,0.8513,4.779E5,4.002E4,1.264E4,4.779E5,0.0859,0.9869,0.7596,1,-0.015,3,1
206,0.8066,0.6477,1.0407,203.01751,203.01694,203.0181,3.745E6,4.784E5,8.046E4,3.745E6,5,1,15,,,,,,,,,DETECTED,203.01751,203.01694,203.0181,0.8066,0.6477,1.0407,3.745E6,4.784E5,8.046E4,3.745E6,0.0751,0.9656,0.6762,5,-0.1286,3,1
210,0.8258,0.6801,1.3033,191.01936,191.01732,191.02072,8.973E6,1.415E6,1.708E5,8.973E6,10,1,15,,,,,,,,,DETECTED,191.01936,191.01732,191.02072,0.8258,0.6801,1.3033,8.973E6,1.415E6,1.708E5,8.973E6,0.1407,1.3626,1.1598,10,-0.0969,2,1
211,0.8258,0.6691,1.1251,192.01958,192.01865,192.02011,4.268E5,5.507E4,1.623E4,4.268E5,1,1,15,,,,,,,,,DETECTED,192.01958,192.01865,192.02011,0.8258,0.6691,1.1251,4.268E5,5.507E4,1.623E4,4.268E5,0.1363,1.2783,0.8334,1,-0.0033,2,1
214,0.8349,0.7141,1.169,289.93521,289.93378,289.93625,3.88E5,6.258E4,4.795E4,3.88E5,1,1,15,,,,,,,,,DETECTED,289.93521,289.93378,289.93625,0.8349,0.7141,1.169,3.88E5,6.258E4,4.795E4,3.88E5,0.123,1.8831,2.4674,1,-0.0035,4,1
218,0.8604,0.8066,0.9215,241.00979,241.00899,241.0107,1.437E5,1.047E4,4.176E4,1.437E5,0,1,,,,,,,,,,DETECTED,241.00979,241.00899,241.0107,0.8604,0.8066,0.9215,1.437E5,1.047E4,4.176E4,1.437E5,0.0664,1.0681,1.1363,,,3,1
225,0.9139,0.7869,1.22,217.04604,217.04564,217.04645,1.57E5,4.476E4,4.414E4,1.57E5,0,1,,,,,,,,,,DETECTED,217.04604,217.04564,217.04645,0.9139,0.7869,1.22,1.57E5,4.476E4,4.414E4,1.57E5,0.3159,1.7051,2.4102,,,3,1
231,0.9856,0.8932,1.2465,147.02699,147.02657,147.02734,1.033E6,1.112E5,2.464E4,1.033E6,3,1,,,,,,,,,,DETECTED,147.02699,147.02657,147.02734,0.9856,0.8932,1.2465,1.033E6,1.112E5,2.464E4,1.033E6,0.0975,1.2952,2.2733,3,-0.04,3,1
239,1.0834,0.7869,1.2465,161.0424,161.04221,161.0426,3.908E5,8.585E4,9.314E4,3.908E5,3,1,61,,,,,,,,,DETECTED,161.0424,161.04221,161.0426,1.0834,0.7869,1.2465,3.908E5,8.585E4,9.314E4,3.908E5,0.1572,0.7751,0.5503,3,-0.0577,4,1
241,1.0834,0.9742,1.2926,295.1014,295.10043,295.10391,8.4E4,1.671E4,1.298E4,8.4E4,0,1,61,,,,,,,,,DETECTED,295.1014,295.10043,295.10391,1.0834,0.9742,1.2926,8.4E4,1.671E4,1.298E4,8.4E4,0.1898,1.4577,1.8857,,,2,1
246,1.2675,0.6691,1.3708,279.98669,279.9856,279.98743,2.751E5,1.306E5,6.88E4,2.751E5,5,1,,,,,,,,,,DETECTED,279.98669,279.9856,279.98743,1.2675,0.6691,1.3708,2.751E5,1.306E5,6.88E4,2.751E5,0.6051,0.5863,0.1726,5,-0.3495,3,1
248,1.2811,0.7029,1.3493,158.97564,158.97495,158.97594,1.702E6,3.229E5,1.161E5,1.702E6,10,1,97,,,,,,,,,DETECTED,158.97564,158.97495,158.97594,1.2811,0.7029,1.3493,1.702E6,3.229E5,1.161E5,1.702E6,0.0979,0.5596,0.1263,10,-0.478,3,1
252,1.2926,0.7141,1.3708,128.95634,128.95601,128.95677,4.25E5,9.914E4,5.218E4,4.25E5,2,,97,,,,,,,,,DETECTED,128.95634,128.95601,128.95677,1.2926,0.7141,1.3708,4.25E5,9.914E4,5.218E4,4.25E5,0.0902,0.5676,0.1362,2,-0.0496,,
254,1.3138,1.22,1.3708,217.0459,217.04546,217.04651,4.221E5,2.495E4,4.414E4,4.221E5,1,1,3,,,,,,,,,DETECTED,217.0459,217.04546,217.04651,1.3138,1.22,1.3708,4.221E5,2.495E4,4.414E4,4.221E5,0.4161,0.804,0.8242,1,0.0091,3,1
257,1.3138,1.2869,1.4504,311.02406,311.02161,311.02521,2.335E5,2.226E4,2.825E4,2.335E5,0,1,3,,,,,,,,,DETECTED,311.02406,311.02161,311.02521,1.3138,1.2869,1.4504,2.335E5,2.226E4,2.825E4,2.335E5,0.1001,3.038,5.903,,,3,1
258,1.3138,1.2811,1.492,348.99275,348.99118,348.99472,1.844E5,1.928E4,1.454E4,1.844E5,0,1,3,,,,,,,,,DETECTED,348.99275,348.99118,348.99472,1.3138,1.2811,1.492,1.844E5,1.928E4,1.454E4,1.844E5,0.1165,3.6965,5.7498,,,2,1
259,1.3138,1.2811,1.5306,364.96669,364.96329,364.96921,2.823E5,2.788E4,1.445E4,2.823E5,0,1,3,,,,,,,,,DETECTED,364.96669,364.96329,364.96921,1.3138,1.2811,1.5306,2.823E5,2.788E4,1.445E4,2.823E5,0.1038,4.4014,6.0994,,,3,1
267,1.3593,1.2675,1.4592,155.03171,155.03116,155.03296,2.819E5,2.04E4,1.247E4,2.819E5,0,1,3,,,,,,,,,DETECTED,155.03171,155.03116,155.03296,1.3593,1.2675,1.4592,2.819E5,2.04E4,1.247E4,2.819E5,0.0702,1.1791,1.343,,,2,1
269,1.3593,1.2052,1.7083,195.04797,195.04756,195.04836,2.83E5,7.074E4,2.841E4,2.83E5,2,1,3,,,,,,,,,DETECTED,195.04797,195.04756,195.04836,1.3593,1.2052,1.7083,2.83E5,7.074E4,2.841E4,2.83E5,0.2476,1.6324,2.869,2,0.0476,4,1
271,1.3593,1.2675,1.6006,243.04962,243.04817,243.0499,1.782E7,1.321E6,1.588E4,1.782E7,5,1,3,,,,,,,,,DETECTED,243.04962,243.04817,243.0499,1.3593,1.2675,1.6006,1.782E7,1.321E6,1.588E4,1.782E7,0.075,1.128,1.0373,5,-0.0611,4,1
275,1.3593,1.2811,1.4851,265.03083,265.02927,265.03122,8.064E5,7.69E4,2.498E4,8.064E5,2,1,3,,,,,,,,,DETECTED,265.03083,265.02927,265.03122,1.3593,1.2811,1.4851,8.064E5,7.69E4,2.498E4,8.064E5,0.0967,1.3427,1.4479,2,-0.0504,2,1
276,1.3593,1.2869,1.4691,272.07515,272.07294,272.07614,2.266E5,1.803E4,1.625E4,2.266E5,0,1,3,,,,,,,,,DETECTED,272.07515,272.07294,272.07614,1.3593,1.2869,1.4691,2.266E5,1.803E4,1.625E4,2.266E5,0.0781,1.1913,1.954,,,2,1
277,1.3593,1.2811,1.5931,281.0055,281.00343,281.00754,3.056E6,2.908E5,2.927E4,3.056E6,3,1,3,,,,,,,,,DETECTED,281.0055,281.00343,281.00754,1.3593,1.2811,1.5931,3.056E6,2.908E5,2.927E4,3.056E6,0.0943,1.4283,1.2362,3,-0.0594,3,1
279,1.3593,1.2869,1.5495,341.02646,341.02319,341.02905,6.205E5,5.081E4,2.549E4,6.205E5,2,1,3,,,,,,,,,DETECTED,341.02646,341.02319,341.02905,1.3593,1.2869,1.5495,6.205E5,5.081E4,2.549E4,6.205E5,0.0807,1.7932,1.337,2,-0.0245,2,1
281,1.3593,1.2869,1.4504,342.97431,342.97333,342.97476,6.948E5,4.797E4,3.921E4,6.948E5,1,1,3,,,,,,,,,DETECTED,342.97431,342.97333,342.97476,1.3593,1.2869,1.4504,6.948E5,4.797E4,3.921E4,6.948E5,0.0679,1.1354,0.9554,1,-0.0279,3,1
283,1.3593,1.2926,1.4383,417.06512,417.06354,417.06635,2.238E5,1.479E4,1.332E4,2.238E5,0,1,3,,,,,,,,,DETECTED,417.06512,417.06354,417.06635,1.3593,1.2926,1.4383,2.238E5,1.479E4,1.332E4,2.238E5,0.0635,1.1967,1.1534,,,2,1
284,1.3593,1.2926,1.4504,423.11159,423.11066,423.11328,4.928E5,3.355E4,3.025E4,4.928E5,1,1,3,,,,,,,,,DETECTED,423.11159,423.11066,423.11328,1.3593,1.2926,1.4504,4.928E5,3.355E4,3.025E4,4.928E5,0.07,1.1363,1.1163,1,-0.0174,2,1
285,1.3593,1.2869,1.4383,425.1272,425.12476,425.12796,1.104E6,7.374E4,3.12E4,1.104E6,2,1,3,,,,,,,,,DETECTED,425.1272,425.12476,425.12796,1.3593,1.2869,1.4383,1.104E6,7.374E4,3.12E4,1.104E6,0.0708,1.0659,1.0821,2,-0.0381,4,1
286,1.3593,1.2869,1.5766,435.11248,435.10922,435.1142,1.112E6,6.532E4,1.203E4,1.112E6,2,1,3,,,,,,,,,DETECTED,435.11248,435.10922,435.1142,1.3593,1.2869,1.5766,1.112E6,6.532E4,1.203E4,1.112E6,0.0502,1.2038,1.0361,2,-0.0262,3,1
289,1.3593,1.2869,1.4383,487.10842,487.10663,487.1091,6.169E6,2.958E5,1.449E4,6.169E6,2,1,3,,,,,,,,,DETECTED,487.10842,487.10663,487.1091,1.3593,1.2869,1.4383,6.169E6,2.958E5,1.449E4,6.169E6,0.0404,0.9002,0.6528,2,-0.0487,3,1
290,1.3593,1.3033,1.4133,488.02631,488.02313,488.02866,5.877E4,3.763E3,2.1E4,5.877E4,0,1,3,,,,,,,,,DETECTED,488.02631,488.02313,488.02866,1.3593,1.3033,1.4133,5.877E4,3.763E3,2.1E4,5.877E4,0.0722,0.9818,0.9636,,,2,1
292,1.3593,1.2926,1.4249,509.08671,509.08575,509.08841,3.683E5,2.357E4,2.827E4,3.683E5,1,1,3,,,,,,,,,DETECTED,509.08671,509.08575,509.08841,1.3593,1.2926,1.4249,3.683E5,2.357E4,2.827E4,3.683E5,0.0565,0.9237,0.9012,1,-0.0128,2,1
293,1.3593,1.2926,1.4504,525.06177,525.05725,525.06268,1.391E6,8.801E4,2.453E4,1.391E6,2,1,3,,,,,,,,,DETECTED,525.06177,525.05725,525.06268,1.3593,1.2926,1.4504,1.391E6,8.801E4,2.453E4,1.391E6,0.0767,0.9564,0.886,2,-0.0414,4,1
295,1.3593,1.2926,1.4133,540.01771,540.01471,540.01929,1.758E5,1.065E4,2.012E4,1.758E5,0,1,3,,,,,,,,,DETECTED,540.01771,540.01471,540.01929,1.3593,1.2926,1.4133,1.758E5,1.065E4,2.012E4,1.758E5,0.0666,0.9044,0.9017,,,2,1
296,1.3593,1.2926,1.4383,585.16258,585.15967,585.16656,2.358E5,1.679E4,2.854E4,2.358E5,0,1,3,,,,,,,,,DETECTED,585.16258,585.15967,585.16656,1.3593,1.2926,1.4383,2.358E5,1.679E4,2.854E4,2.358E5,0.0708,1.0923,1.1957,,,2,1
302,1.3911,1.3033,1.504,133.01151,133.011,133.01163,2.7E6,2.988E5,2.241E5,2.7E6,4,1,,,,,,,,,,DETECTED,133.01151,133.011,133.01163,1.3911,1.3033,1.504,2.7E6,2.988E5,2.241E5,2.7E6,0.1252,1.1429,1.2857,4,-0.0716,3,1
305,1.403,1.2926,1.4691,383.08166,383.08008,383.08286,2.659E5,2.106E4,1.612E4,2.659E5,1,1,,,,,,,,,,DETECTED,383.08166,383.08008,383.08286,1.403,1.2926,1.4691,2.659E5,2.106E4,1.612E4,2.659E5,0.1465,0.8291,0.6851,1,0.0057,2,1
309,1.4383,1.3493,1.5495,158.97549,158.9752,158.97566,1.113E6,1.411E5,4.199E5,1.113E6,3,1,51,,,,,,,,,DETECTED,158.97549,158.9752,158.97566,1.4383,1.3493,1.5495,1.113E6,1.411E5,4.199E5,1.113E6,0.1527,1.1245,1.2491,3,-0.0619,3,1
312,1.4383,1.1308,1.5585,309.11821,309.11588,309.12061,3.016E5,4.308E4,9.48E3,3.016E5,2,1,51,,,,,,,,,DETECTED,309.11821,309.11588,309.12061,1.4383,1.1308,1.5585,3.016E5,4.308E4,9.48E3,3.016E5,0.1106,0.7517,0.6236,2,-0.003,2,1
317,1.4592,1.3911,1.5235,299.07538,299.07465,299.07651,1.344E5,8.74E3,2.296E4,1.344E5,0,1,75,5,[M-H]-,2,300.0829,318;317,,,,DETECTED,299.07538,299.07465,299.07651,1.4592,1.3911,1.5235,1.344E5,8.74E3,2.296E4,1.344E5,0.0622,0.972,1.0353,,,2,1
318,1.4592,1.4133,1.504,345.08135,345.07944,345.08252,1.108E5,5.825E3,3.273E4,1.108E5,0,1,75,5,[M+FA]-,2,300.0829,318;317,,,,DETECTED,345.08135,345.07944,345.08252,1.4592,1.4133,1.504,1.108E5,5.825E3,3.273E4,1.108E5,0.5025,0.9875,0.9751,,,2,1
320,1.492,1.2675,1.7925,142.99561,142.99518,142.99585,4.562E5,1.172E5,6.19E4,4.562E5,4,,51,,,,,,,,,DETECTED,142.99561,142.99518,142.99585,1.492,1.2675,1.7925,4.562E5,1.172E5,6.19E4,4.562E5,0.2139,1.1692,1.5167,4,-0.0701,,
326,1.492,1.188,2.1529,179.05341,179.05234,179.05385,9.634E5,3.244E5,5.255E4,9.634E5,10,1,51,6,[M-H]-,2,180.0609,326;333,,,,DETECTED,179.05341,179.05234,179.05385,1.492,1.188,2.1529,9.634E5,3.244E5,5.255E4,9.634E5,0.2829,1.5596,1.7244,10,-0.2564,3,1
328,1.492,1.169,1.9338,181.06953,181.0692,181.06976,2.836E7,8.727E6,3.013E6,2.836E7,14,1,51,7,[M-H]-,2,182.07681,334;328,,,,DETECTED,181.06953,181.0692,181.06976,1.492,1.169,1.9338,2.836E7,8.727E6,3.013E6,2.836E7,0.2031,1.184,1.3135,14,-0.3132,3,1
333,1.492,1.1995,1.6748,225.05931,225.05896,225.0596,3.01E5,7.769E4,6.532E4,3.01E5,0,1,51,6,[M+FA]-,2,180.0609,326;333,,,,DETECTED,225.05931,225.05896,225.0596,1.492,1.1995,1.6748,3.01E5,7.769E4,6.532E4,3.01E5,0.2138,0.8124,0.6247,,,2,1
334,1.492,1.188,2.2491,227.07503,227.07393,227.07559,1.369E6,3.981E5,2.861E4,1.369E6,11,,51,7,[M+FA]-,2,182.07681,334;328,,,,DETECTED,227.07503,227.07393,227.07559,1.492,1.188,2.2491,1.369E6,3.981E5,2.861E4,1.369E6,0.1944,1.6534,1.3269,11,-0.2829,,
336,1.492,1.1514,1.9338,275.01553,275.01418,275.01657,4.389E5,1.076E5,1.731E4,4.389E5,2,1,51,,,,,,,,,DETECTED,275.01553,275.01418,275.01657,1.492,1.1514,1.9338,4.389E5,1.076E5,1.731E4,4.389E5,0.1598,1.0486,0.8164,2,-0.06,2,1
337,1.492,1.3493,1.9338,277.97123,277.97049,277.9722,1.915E5,7.101E4,3.213E4,1.915E5,0,1,51,,,,,,,,,DETECTED,277.97123,277.97049,277.9722,1.492,1.3493,1.9338,1.915E5,7.101E4,3.213E4,1.915E5,0.3753,2.0478,3.0955,,,3,1
339,1.492,1.3708,1.6451,279.9866,279.98621,279.9873,3.879E5,7.266E4,1.344E5,3.879E5,4,,,,,,,,,,,DETECTED,279.9866,279.98621,279.9873,1.492,1.3708,1.6451,3.879E5,7.266E4,1.344E5,3.879E5,0.2147,1.1313,1.2627,4,-0.0448,,
342,1.492,1.1822,1.5931,341.10733,341.10571,341.1087,1.906E5,4.056E4,3.403E4,1.906E5,0,1,51,8,[M-H]-,2,342.1144,345;342,,,,DETECTED,341.10733,341.10571,341.1087,1.492,1.1822,1.5931,1.906E5,4.056E4,3.403E4,1.906E5,0.1934,0.6631,0.3669,,,2,1
345,1.492,1.2258,1.9572,387.1124,387.11105,387.11362,7.775E5,1.996E5,6.82E4,7.775E5,4,1,51,8,[M+FA]-,2,342.1144,345;342,,,,DETECTED,387.1124,387.11105,387.11362,1.492,1.2258,1.9572,7.775E5,1.996E5,6.82E4,7.775E5,0.1843,1.3736,1.7871,4,-0.1484,3,1
347,1.504,1.2258,2.1404,191.05388,191.05299,191.05412,1.802E7,5.547E6,5.847E5,1.802E7,16,1,51,,,,,,,,,DETECTED,191.05388,191.05299,191.05412,1.504,1.2258,2.1404,1.802E7,5.547E6,5.847E5,1.802E7,0.2461,1.5835,1.4974,16,-0.2552,4,1
352,1.504,1.2618,1.6748,371.11766,371.11548,371.12149,2.434E5,4.09E4,1.005E4,2.434E5,0,1,51,,,,,,,,,DETECTED,371.11766,371.11548,371.12149,1.504,1.2618,1.6748,2.434E5,4.09E4,1.005E4,2.434E5,0.1676,0.8624,0.7805,,,3,1
353,1.504,1.2258,1.7868,373.13349,373.1315,373.13547,5.344E5,9.912E4,1.082E4,5.344E5,3,1,51,,,,,,,,,DETECTED,373.13349,373.1315,373.13547,1.504,1.2258,1.7868,5.344E5,9.912E4,1.082E4,5.344E5,0.1726,1.022,0.9919,3,-0.1039,3,1
357,1.5235,1.1937,1.8159,135.0266,135.02626,135.02744,3.528E5,1.014E5,4.247E4,3.528E5,4,1,51,,,,,,,,,DETECTED,135.0266,135.02626,135.02744,1.5235,1.1937,1.8159,3.528E5,1.014E5,4.247E4,3.528E5,0.2637,0.9435,0.9417,4,-0.1574,3,1
358,1.5235,1.2258,2.011,173.0062,173.00571,173.00665,3.528E5,1.07E5,2.382E4,3.528E5,3,,51,9,[M-H]-,2,174.01386,365;358,,,,DETECTED,173.0062,173.00571,173.00665,1.5235,1.2258,2.011,3.528E5,1.07E5,2.382E4,3.528E5,0.2334,1.2632,1.9092,3,-0.0779,,
364,1.5422,1.3033,2.1529,173.04226,173.04187,173.04253,5.211E5,1.734E5,3.063E4,5.211E5,5,1,51,,,,,,,,,DETECTED,173.04226,173.04187,173.04253,1.5422,1.3033,2.1529,5.211E5,1.734E5,3.063E4,5.211E5,0.2546,1.7644,2.2659,5,-0.154,2,1
365,1.5422,1.2258,1.9229,219.01245,219.01173,219.01312,2.399E5,7.024E4,1.919E4,2.399E5,0,1,51,9,[M+FA]-,2,174.01386,365;358,,,,DETECTED,219.01245,219.01173,219.01312,1.5422,1.2258,1.9229,2.399E5,7.024E4,1.919E4,2.399E5,0.2981,1.1016,1.6337,,,2,1
366,1.5422,1.4691,1.8159,383.08159,383.08005,383.08398,1.369E5,1.772E4,9.03E3,1.369E5,0,1,51,,,,,,,,,DETECTED,383.08159,383.08005,383.08398,1.5422,1.4691,1.8159,1.369E5,1.772E4,9.03E3,1.369E5,0.1007,2.3695,3.5495,,,2,1
367,1.5422,1.492,1.6525,421.13188,421.12885,421.13492,3.872E5,2.031E4,1.294E4,3.872E5,1,1,51,,,,,,,,,DETECTED,421.13188,421.12885,421.13492,1.5422,1.492,1.6525,3.872E5,2.031E4,1.294E4,3.872E5,0.0474,1.4602,1.0609,1,-0.0065,3,1
370,1.5675,1.3033,1.7982,203.01722,203.01662,203.01813,1.809E5,4.701E4,3.208E4,1.809E5,0,1,51,,,,,,,,,DETECTED,203.01722,203.01662,203.01813,1.5675,1.3033,1.7982,1.809E5,4.701E4,3.208E4,1.809E5,0.3221,0.9367,0.8734,,,2,1
373,1.5857,1.3033,1.9062,191.01903,191.01733,191.02121,4.298E5,1.647E5,1.349E5,4.298E5,6,1,,,,,,,,,,DETECTED,191.01903,191.01733,191.02121,1.5857,1.3033,1.9062,4.298E5,1.647E5,1.349E5,4.298E5,0.3348,1.0677,1.1354,6,-0.2409,2,1
375,1.6375,1.5585,1.6748,309.11836,309.11725,309.12033,8.808E4,6.518E3,3.304E4,8.808E4,0,1,,,,,,,,,,DETECTED,309.11836,309.11725,309.12033,1.6375,1.5585,1.6748,8.808E4,6.518E3,3.304E4,8.808E4,0.0921,0.7355,0.4711,,,2,1
376,1.6375,1.608,1.6748,359.09605,359.09473,359.09766,7.542E4,2.341E3,1.09E4,7.542E4,0,1,,,,,,,,,,DETECTED,359.09605,359.09473,359.09766,1.6375,1.608,1.6748,7.542E4,2.341E3,1.09E4,7.542E4,0.0291,1.1296,1.0873,,,2,1
379,1.6748,1.6285,1.8085,315.07116,315.06998,315.07336,4.883E5,2.534E4,1.117E4,4.883E5,1,1,89,,,,,,,,,DETECTED,315.07116,315.06998,315.07336,1.6748,1.6285,1.8085,4.883E5,2.534E4,1.117E4,4.883E5,0.0461,1.6489,1.3989,1,-0.0182,2,1
380,1.6748,1.6451,1.7346,323.1339,323.13257,323.13446,2.292E5,7.282E3,1.09E4,2.292E5,0,1,89,,,,,,,,,DETECTED,323.1339,323.13257,323.13446,1.6748,1.6451,1.7346,2.292E5,7.282E3,1.09E4,2.292E5,0.0283,1.369,1.4309,,,2,1
381,1.6843,1.66,1.7346,275.07533,275.0748,275.07629,1.16E5,3.718E3,1.041E4,1.16E5,0,1,55,,,,,,,,,DETECTED,275.07533,275.0748,275.07629,1.6843,1.66,1.7346,1.16E5,3.718E3,1.041E4,1.16E5,0.0307,1.5372,1.6828,,,2,1
