id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,charge,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:feature_state,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:mz,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:mz_range:min,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:mz_range:max,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:rt,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:rt_range:min,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:rt_range:max,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:height,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:area,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:intensity_range:min,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:intensity_range:max,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:fwhm,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:tailing_factor,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:asymmetry_factor,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:fragment_scans,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:rt_ms2_apex_distance,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:isotopes,datafile:202406251802_PMA_dbgi_003140_01_01.mzML:charge
220,0.7234,0.6241,0.9036,232.93723,232.93661,232.93848,2.738E5,4.094E4,4.409E4,2.738E5,1,,3,,,,,,,,,DETECTED,232.93723,232.93661,232.93848,0.7234,0.6241,0.9036,2.738E5,4.094E4,4.409E4,2.738E5,0.1358,1.4066,2.078,1,0.0202,,
221,0.7234,0.6241,0.8227,275.01956,275.01895,275.02054,6.323E5,7.292E4,5.098E4,6.323E5,2,1,3,,,,,,,,,DETECTED,275.01956,275.01895,275.02054,0.7234,0.6241,0.8227,6.323E5,7.292E4,5.098E4,6.323E5,0.1148,0.9995,0.8628,2,-0.0485,2,1
223,0.7234,0.6241,0.911,331.94676,331.94638,331.94919,3.016E6,3.089E5,1.174E4,3.016E6,4,1,3,,,,,,,,,DETECTED,331.94676,331.94638,331.94919,0.7234,0.6241,0.911,3.016E6,3.089E5,1.174E4,3.016E6,0.1038,1.0664,1.0755,4,-0.0723,4,1
224,0.7234,0.6455,0.9575,347.02265,347.02072,347.02551,3.124E5,3.621E4,1.073E4,3.124E5,1,,3,,,,,,,,,DETECTED,347.02265,347.02072,347.02551,0.7234,0.6455,0.9575,3.124E5,3.621E4,1.073E4,3.124E5,0.1054,1.9369,2.0719,1,0.0089,,
225,0.7234,0.6455,1.0614,377.9506,377.94803,377.95422,3.118E5,4.382E4,1.086E4,3.118E5,1,1,3,,,,,,,,,DETECTED,377.9506,377.94803,377.95422,0.7234,0.6455,1.0614,3.118E5,4.382E4,1.086E4,3.118E5,0.1898,2.1988,2.2151,1,0.0185,2,1
227,0.7347,0.6348,0.87,289.01554,289.01355,289.01663,5.235E5,5.678E4,2.097E4,5.235E5,2,,3,,,,,,,,,DETECTED,289.01554,289.01355,289.01663,0.7347,0.6348,0.87,5.235E5,5.678E4,2.097E4,5.235E5,0.0972,4.5399,1.0125,2,-0.0387,,
229,0.7347,0.6135,1.0019,362.99541,362.99426,362.9968,8.671E5,1.164E5,1.803E4,8.671E5,3,1,3,,,,,,,,,DETECTED,362.99541,362.99426,362.9968,0.7347,0.6135,1.0019,8.671E5,1.164E5,1.803E4,8.671E5,0.0851,1.2813,1.2532,3,-0.0708,3,1
230,0.7684,0.5793,0.9443,219.0121,219.01149,219.01288,3.258E5,7.25E4,3.163E4,3.258E5,1,,3,,,,,,,,,DETECTED,219.0121,219.01149,219.01288,0.7684,0.5793,0.9443,3.258E5,7.25E4,3.163E4,3.258E5,0.2876,0.9923,0.9911,1,-0.0597,,
233,0.8144,0.6906,0.8962,147.02685,147.0258,147.02716,2.515E5,3.078E4,5.914E4,2.515E5,1,1,10,,,,,,,,,DETECTED,147.02685,147.0258,147.02716,0.8144,0.6906,0.8962,2.515E5,3.078E4,5.914E4,2.515E5,0.1111,0.8304,0.6607,1,-0.0045,2,1
234,0.8144,0.6906,0.9443,435.95427,435.95172,435.95569,2.46E5,2.542E4,1.24E4,2.46E5,0,1,10,,,,,,,,,DETECTED,435.95427,435.95172,435.95569,0.8144,0.6906,0.9443,2.46E5,2.542E4,1.24E4,2.46E5,0.0879,0.9886,0.7129,,,2,1
238,0.8227,0.6787,1.1067,289.93541,289.93417,289.93695,8.469E5,1.317E5,6.385E4,8.469E5,3,1,13,,,,,,,,,DETECTED,289.93541,289.93417,289.93695,0.8227,0.6787,1.1067,8.469E5,1.317E5,6.385E4,8.469E5,0.1079,1.509,2.238,3,-0.0421,3,1
241,0.8227,0.762,0.9518,420.9993,420.99698,421.00345,3.203E5,2.477E4,1.03E4,3.203E5,1,1,10,,,,,,,,,DETECTED,420.9993,420.99698,421.00345,0.8227,0.762,0.9518,3.203E5,2.477E4,1.03E4,3.203E5,0.085,1.3462,1.1764,1,-0.0223,2,1
245,0.8471,0.762,1.1289,129.0166,129.01598,129.01688,2.011E6,2.22E5,4.413E4,2.011E6,4,1,13,,,,,,,,,DETECTED,129.0166,129.01598,129.01688,0.8471,0.762,1.1289,2.011E6,2.22E5,4.413E4,2.011E6,0.0982,1.5362,1.3149,4,-0.0565,5,1
246,0.8471,0.7833,1.2372,173.00672,173.00554,173.00697,9.321E6,1.107E6,1.637E5,9.321E6,7,1,13,,,,,,,,,DETECTED,173.00672,173.00554,173.00697,0.8471,0.7833,1.2372,9.321E6,1.107E6,1.637E5,9.321E6,0.1102,2.0307,2.1708,7,-0.0404,3,1
252,0.9184,0.8227,0.9797,241.00956,241.00882,241.01059,1.269E5,1.374E4,3.563E4,1.269E5,0,1,,,,,,,,,,DETECTED,241.00956,241.00882,241.01059,0.9184,0.8227,0.9797,1.269E5,1.374E4,3.563E4,1.269E5,0.1173,0.8201,0.6402,,,2,1
259,0.9945,0.8962,1.2183,147.02699,147.02632,147.0273,4.709E5,5.972E4,2.018E4,4.709E5,2,1,38,,,,,,,,,DETECTED,147.02699,147.02632,147.0273,0.9945,0.8962,1.2183,4.709E5,5.972E4,2.018E4,4.709E5,0.11,1.48,1.4756,2,-0.0462,3,1
263,1.0152,0.762,1.1878,215.03073,215.03021,215.03151,3.162E5,7.846E4,6.217E4,3.162E5,3,1,38,,,,,,,,,DETECTED,215.03073,215.03021,215.03151,1.0152,0.762,1.1878,3.162E5,7.846E4,6.217E4,3.162E5,0.2631,0.8409,0.6819,3,-0.0913,3,1
267,1.1141,0.8541,1.2315,161.04245,161.04213,161.04285,3.163E5,6.391E4,7.339E4,3.163E5,3,1,,,,,,,,,,DETECTED,161.04245,161.04213,161.04285,1.1141,0.8541,1.2315,3.163E5,6.391E4,7.339E4,3.163E5,0.1627,0.7255,0.451,3,-0.0636,4,1
268,1.1392,1.0375,1.2932,133.04711,133.04628,133.04762,2.524E5,2.549E4,9.414E3,2.524E5,1,1,,,,,,,,,,DETECTED,133.04711,133.04628,133.04762,1.1392,1.0375,1.2932,2.524E5,2.549E4,9.414E3,2.524E5,0.0963,1.2545,1.2487,1,-0.0195,3,1
272,1.2429,0.7932,1.3674,158.97584,158.97508,158.9761,1.8E6,4.224E5,1.85E5,1.8E6,10,1,4,,,,,,,,,DETECTED,158.97584,158.97508,158.9761,1.2429,0.7932,1.3674,1.8E6,4.224E5,1.85E5,1.8E6,0.1916,0.6384,0.2733,10,-0.4246,3,1
274,1.2429,0.8541,1.3674,174.95346,174.95258,174.95381,2.107E6,5.415E5,4.833E5,2.107E6,9,1,4,,,,,,,,,DETECTED,174.95346,174.95258,174.95381,1.2429,0.8541,1.3674,2.107E6,5.415E5,4.833E5,2.107E6,0.2021,0.6601,0.3201,9,-0.3849,3,1
279,1.2544,0.762,1.3946,128.95656,128.9561,128.9574,5.02E5,1.274E5,4.852E4,5.02E5,2,1,4,,,,,,,,,DETECTED,128.95656,128.9561,128.9574,1.2544,0.762,1.3946,5.02E5,1.274E5,4.852E4,5.02E5,0.1918,0.6407,0.3027,2,0.0131,2,1
289,1.3247,1.1067,1.618,143.03215,143.03189,143.03249,2.455E5,7.106E4,5.504E4,2.455E5,1,1,15,,,,,,,,,DETECTED,143.03215,143.03189,143.03249,1.3247,1.1067,1.618,2.455E5,7.106E4,5.504E4,2.455E5,0.297,1.1728,1.3457,1,0.0072,3,1
290,1.3247,1.2315,1.7274,161.04236,161.04201,161.04256,2.399E5,7.733E4,7.151E4,2.399E5,1,1,15,,,,,,,,,DETECTED,161.04236,161.04201,161.04256,1.3247,1.2315,1.7274,2.399E5,7.733E4,7.151E4,2.399E5,0.3368,2.6596,4.3191,1,0.0089,4,1
291,1.3247,0.8295,2.029,179.05339,179.05273,179.054,2.033E6,8.121E5,1.38E5,2.033E6,19,1,15,3,[M-H]-,2,180.06098,294;291,,,,DETECTED,179.05339,179.05273,179.054,1.3247,0.8295,2.029,2.033E6,8.121E5,1.38E5,2.033E6,0.2761,1.2391,2.6832,19,-0.4581,3,1
294,1.3247,0.7833,2.029,225.0595,225.05882,225.05991,7.897E5,3.639E5,7.243E4,7.897E5,10,1,15,3,[M+FA]-,2,180.06098,291;294,,,,DETECTED,225.0595,225.05882,225.05991,1.3247,0.7833,2.029,7.897E5,3.639E5,7.243E4,7.897E5,0.2856,1.1505,2.857,10,-0.4807,3,1
296,1.3247,1.1878,1.609,387.11343,387.11246,387.11371,2.201E6,5.93E5,3.707E5,2.201E6,7,1,15,,,,,,,,,DETECTED,387.11343,387.11246,387.11371,1.3247,1.1878,1.609,2.201E6,5.93E5,3.707E5,2.201E6,0.2937,1.5384,1.7957,7,-0.1041,3,1
301,1.411,1.2068,2.0233,142.99573,142.99524,142.99611,4.268E5,1.179E5,1.087E4,4.268E5,4,1,40,,,,,,,,,DETECTED,142.99573,142.99524,142.99611,1.411,1.2068,2.0233,4.268E5,1.179E5,1.087E4,4.268E5,0.2032,1.9461,2.0092,4,-0.0667,2,1
304,1.411,1.2372,1.5999,219.01225,219.01184,219.01282,1.546E5,3.641E4,2.795E4,1.546E5,0,1,40,,,,,,,,,DETECTED,219.01225,219.01184,219.01282,1.411,1.2372,1.5999,1.546E5,3.641E4,2.795E4,1.546E5,0.2357,1.0432,1.0864,,,2,1
307,1.411,1.1878,1.5999,341.10763,341.10666,341.10867,4.571E5,1.299E5,9.736E4,4.571E5,6,1,,,,,,,,,,DETECTED,341.10763,341.10666,341.10867,1.411,1.1878,1.5999,4.571E5,1.299E5,9.736E4,4.571E5,0.2922,0.9231,0.8461,6,-0.1419,2,1
308,1.4733,1.1993,1.5625,285.08106,285.07935,285.0838,3.994E5,7.522E4,1.234E4,3.994E5,3,1,8,,,,,,,,,DETECTED,285.08106,285.07935,285.0838,1.4733,1.1993,1.5625,3.994E5,7.522E4,1.234E4,3.994E5,0.1932,0.6743,0.4777,3,-0.143,2,1
309,1.4879,1.1936,1.7451,135.02664,135.02618,135.0269,4.063E5,1.074E5,4.868E4,4.063E5,4,1,8,,,,,,,,,DETECTED,135.02664,135.02618,135.0269,1.4879,1.1936,1.7451,4.063E5,1.074E5,4.868E4,4.063E5,0.2397,0.9368,0.9358,4,-0.1667,5,1
311,1.4879,1.1507,1.7217,165.03714,165.03671,165.03746,2.019E5,4.895E4,2.069E4,2.019E5,0,1,8,4,[M-H]-,2,166.04368,318;311,,,,DETECTED,165.03714,165.03671,165.03746,1.4879,1.1507,1.7217,2.019E5,4.895E4,2.069E4,2.019E5,0.2452,0.8465,0.9646,,,5,1
312,1.4879,1.1878,2.1989,195.04884,195.04807,195.04907,4.454E6,1.523E6,1.769E5,4.454E6,17,1,8,,,,,,,,,DETECTED,195.04884,195.04807,195.04907,1.4879,1.1878,2.1989,4.454E6,1.523E6,1.769E5,4.454E6,0.2838,1.602,1.3024,17,-0.2542,3,1
314,1.4879,1.1878,1.609,215.03078,215.03049,215.03102,7.606E5,1.933E5,1.141E5,7.606E5,6,1,8,,,,,,,,,DETECTED,215.03078,215.03049,215.03102,1.4879,1.1878,1.609,7.606E5,1.933E5,1.141E5,7.606E5,0.2643,0.7016,0.3549,6,-0.2278,4,1
317,1.4879,1.3157,1.7217,279.03408,279.03217,279.03531,1.365E5,2.178E4,9.015E3,1.365E5,0,1,8,,,,,,,,,DETECTED,279.03408,279.03217,279.03531,1.4879,1.3157,1.7217,1.365E5,2.178E4,9.015E3,1.365E5,0.0946,1.1503,1.3237,,,3,1
318,1.4879,1.1289,1.8734,377.08411,377.08133,377.08646,1.642E5,5.227E4,1.525E4,1.642E5,0,1,8,4,[2M+FA]-,2,166.04368,318;311,,,,DETECTED,377.08411,377.08133,377.08646,1.4879,1.1289,1.8734,1.642E5,5.227E4,1.525E4,1.642E5,0.2794,1.0284,1.2134,,,3,1
321,1.4879,1.2068,1.6468,447.13288,447.13101,447.1355,3.575E5,5.896E4,9.925E3,3.575E5,2,1,8,,,,,,,,,DETECTED,447.13288,447.13101,447.1355,1.4879,1.2068,1.6468,3.575E5,5.896E4,9.925E3,3.575E5,0.0838,0.818,0.6964,2,-0.1149,2,1
325,1.5094,1.2801,1.8227,297.04493,297.04263,297.04611,3.499E5,4.598E4,7.989E3,3.499E5,1,1,8,5,[2M-2H+Na]-,2,138.03581,346;325,,,,DETECTED,297.04493,297.04263,297.04611,1.5094,1.2801,1.8227,3.499E5,4.598E4,7.989E3,3.499E5,0.0702,1.0261,0.7471,1,-0.0142,2,1
330,1.5206,1.3083,1.7451,226.99399,226.99324,226.99434,3.275E5,6.927E4,4.349E4,3.275E5,2,1,8,6,[M+Cl]-,2,192.02467,347;330,,,,DETECTED,226.99399,226.99324,226.99434,1.5206,1.3083,1.7451,3.275E5,6.927E4,4.349E4,3.275E5,0.2188,1.0289,1.0059,2,-0.0163,3,1
332,1.5206,1.2875,1.9071,275.95605,275.95395,275.95746,2.232E5,3.109E4,8.102E3,2.232E5,1,1,8,,,,,,,,,DETECTED,275.95605,275.95395,275.95746,1.5206,1.2875,1.9071,2.232E5,3.109E4,8.102E3,2.232E5,0.0799,1.289,1.2425,1,0.0072,2,1
339,1.5386,1.2372,2.2195,133.01176,133.01134,133.01193,1.225E7,3.542E6,4.495E5,1.225E7,18,1,8,,,,,,,,,DETECTED,133.01176,133.01134,133.01193,1.5386,1.2372,2.2195,1.225E7,3.542E6,4.495E5,1.225E7,0.2445,1.4799,2.2514,18,-0.2991,5,1
344,1.546,1.2372,1.798,134.01424,134.01398,134.01483,3.876E5,8.557E4,4.138E4,3.876E5,2,1,8,,,,,,,,,DETECTED,134.01424,134.01398,134.01483,1.546,1.2372,1.798,3.876E5,8.557E4,4.138E4,3.876E5,0.1455,0.9081,0.9391,2,-0.0401,4,1
346,1.546,1.2372,1.9795,173.00589,173.00542,173.00615,8.892E5,2.815E5,7.907E4,8.892E5,8,1,8,5,[M+Cl]-,2,138.03581,346;325,,,,DETECTED,173.00589,173.00542,173.00615,1.546,1.2372,1.9795,8.892E5,2.815E5,7.907E4,8.892E5,0.2833,1.2963,1.3528,8,-0.2412,2,1
347,1.546,1.2726,2.1588,191.01748,191.01691,191.01778,5.38E6,1.936E6,4.427E5,5.38E6,16,1,8,6,[M-H]-,2,192.02467,347;330,,,,DETECTED,191.01748,191.01691,191.01778,1.546,1.2726,2.1588,5.38E6,1.936E6,4.427E5,5.38E6,0.3045,1.7211,2.1548,16,-0.2338,3,1
349,1.546,1.4879,1.6468,303.95154,303.94971,303.953,2.1E5,1.235E4,1.094E4,2.1E5,0,1,8,,,,,,,,,DETECTED,303.95154,303.94971,303.953,1.546,1.4879,1.6468,2.1E5,1.235E4,1.094E4,2.1E5,0.0574,1.3896,1.2707,,,2,1
354,1.5999,1.3157,1.9491,187.9387,187.93819,187.93915,2.151E5,8.693E4,5.069E4,2.151E5,1,,,,,,,,,,,DETECTED,187.9387,187.93819,187.93915,1.5999,1.3157,1.9491,2.151E5,8.693E4,5.069E4,2.151E5,0.4361,1.1143,1.2286,1,0.0056,,
359,1.6823,1.6542,1.7377,358.0765,358.07587,358.0795,2.346E5,7.202E3,1.062E4,2.346E5,0,1,,,,,,,,,,DETECTED,358.0765,358.07587,358.0795,1.6823,1.6542,1.7377,2.346E5,7.202E3,1.062E4,2.346E5,0.0274,1.317,1.6099,,,2,1
361,1.7831,1.7641,1.8488,345.11743,345.11612,345.11795,4.749E5,1.358E4,1.12E4,4.749E5,1,1,43,,,,,,,,,DETECTED,345.11743,345.11612,345.11795,1.7831,1.7641,1.8488,4.749E5,1.358E4,1.12E4,4.749E5,0.0255,2.3111,2.6697,1,0.004,3,1
362,1.7923,1.7699,1.8545,323.13343,323.13107,323.13425,5.444E5,1.685E4,2.634E4,5.444E5,1,1,43,,,,,,,,,DETECTED,323.13343,323.13107,323.13425,1.7923,1.7699,1.8545,5.444E5,1.685E4,2.634E4,5.444E5,0.0252,1.8086,2.6705,1,-0.0035,3,1
364,1.894,1.8619,2.0025,193.05108,193.05042,193.05132,4.231E5,1.285E4,8.087E3,4.231E5,1,1,,,,,,,,,,DETECTED,193.05108,193.05042,193.05132,1.894,1.8619,2.0025,4.231E5,1.285E4,8.087E3,4.231E5,0.0242,1.804,1.434,1,-0.0035,4,1
366,1.9186,1.9014,1.9491,325.14921,325.14883,325.15082,8.176E4,1.671E3,1.15E4,8.176E4,0,1,,,,,,,,,,DETECTED,325.14921,325.14883,325.15082,1.9186,1.9014,1.9491,8.176E4,1.671E3,1.15E4,8.176E4,0.0189,1.386,1.5544,,,2,1
367,1.9376,1.9186,1.9795,371.0969,371.09406,371.09772,9.978E4,2.045E3,7.826E3,9.978E4,0,1,,,,,,,,,,DETECTED,371.0969,371.09406,371.09772,1.9376,1.9186,1.9795,9.978E4,2.045E3,7.826E3,9.978E4,0.0162,1.6006,2.2208,,,2,1
368,2.0025,1.9738,2.0595,203.07991,203.07912,203.0808,1.383E5,4.49E3,8.527E3,1.383E5,0,1,,,,,,,,,,DETECTED,203.07991,203.07912,203.0808,2.0025,1.9738,2.0595,1.383E5,4.49E3,8.527E3,1.383E5,0.0293,1.4946,1.845,,,2,1
369,2.0405,2.0159,2.1588,339.07031,339.0686,339.07214,2.86E5,9.92E3,7.712E3,2.86E5,1,1,,,,,,,,,,DETECTED,339.07031,339.0686,339.07214,2.0405,2.0159,2.1588,2.86E5,9.92E3,7.712E3,2.86E5,0.028,2.9795,2.5553,1,0.0041,2,1
370,2.071,2.0405,2.1473,323.1332,323.13123,323.13492,1.8E5,4.909E3,9.731E3,1.8E5,0,1,,,,,,,,,,DETECTED,323.1332,323.13123,323.13492,2.071,2.0405,2.1473,1.8E5,4.909E3,9.731E3,1.8E5,0.0198,1.4868,1.2466,,,2,1
371,2.0991,2.0538,2.1531,469.19063,469.18857,469.19281,4.065E5,1.21E4,1.215E4,4.065E5,0,1,,,,,,,,,,DETECTED,469.19063,469.18857,469.19281,2.0991,2.0538,2.1531,4.065E5,1.21E4,1.215E4,4.065E5,0.0369,1.2126,0.6684,,,3,1
372,2.1645,2.1416,2.3029,188.03209,188.03123,188.0325,9.734E4,5.056E3,7.921E3,9.734E4,0,1,,,,,,,,,,DETECTED,188.03209,188.03123,188.0325,2.1645,2.1416,2.3029,9.734E4,5.056E3,7.921E3,9.734E4,0.0325,3.4871,7.0321,,,3,1
375,2.184,2.1588,2.2795,327.10694,327.10547,327.10767,7.872E5,1.736E4,1.099E4,7.872E5,1,1,,,,,,,,,,DETECTED,327.10694,327.10547,327.10767,2.184,2.1588,2.2795,7.872E5,1.736E4,1.099E4,7.872E5,0.0177,1.6898,1.5118,1,-0.0035,3,1
376,2.2253,2.208,2.3178,445.13271,445.13046,445.13626,5.044E5,1.36E4,9.536E3,5.044E5,1,1,,,,,,,,,,DETECTED,445.13271,445.13046,445.13626,2.2253,2.208,2.3178,5.044E5,1.36E4,9.536E3,5.044E5,0.0211,3.0602,9.1478,1,0.0069,3,1
377,2.2795,2.2544,2.3678,501.1229,501.11978,501.12442,3.043E5,9.468E3,7.187E3,3.043E5,1,1,29,,,,,,,,,DETECTED,501.1229,501.11978,501.12442,2.2795,2.2544,2.3678,3.043E5,9.468E3,7.187E3,3.043E5,0.0235,2.1188,2.4325,1,-0.0035,3,1
378,2.2795,2.2544,2.3724,612.16128,612.15765,612.16571,4.134E5,1.595E4,8.511E3,4.134E5,0,1,29,,,,,,,,,DETECTED,612.16128,612.15765,612.16571,2.2795,2.2544,2.3724,4.134E5,1.595E4,8.511E3,4.134E5,0.0527,2.4331,3.962,,,4,1
380,2.2853,2.2544,2.3633,611.15979,611.15607,611.16095,1.888E6,6.489E4,3.268E4,1.888E6,1,1,29,,,,,,,,,DETECTED,611.15979,611.15607,611.16095,2.2853,2.2544,2.3633,1.888E6,6.489E4,3.268E4,1.888E6,0.0274,1.844,2.2905,1,-0.0109,4,1
381,2.3132,2.2898,2.3426,595.2584,595.25677,595.26099,1.006E5,1.889E3,9.468E3,1.006E5,0,1,,,,,,,,,,DETECTED,595.2584,595.25677,595.26099,2.3132,2.2898,2.3426,1.006E5,1.889E3,9.468E3,1.006E5,0.0169,1.0442,1.2441,,,2,1
382,2.3501,2.3293,2.4177,163.03672,163.03627,163.03719,9.607E4,2.636E3,8.01E3,9.607E4,0,1,33,,,,,,,,,DETECTED,163.03672,163.03627,163.03719,2.3501,2.3293,2.4177,9.607E4,2.636E3,8.01E3,9.607E4,0.0218,1.634,2.7526,,,2,1
383,2.3501,2.3132,2.4438,325.09112,325.09048,325.09222,1.455E6,3.441E4,1.315E4,1.455E6,1,1,33,,,,,,,,,DETECTED,325.09112,325.09048,325.09222,2.3501,2.3132,2.4438,1.455E6,3.441E4,1.315E4,1.455E6,0.0277,1.8311,1.4421,1,-0.011,3,1
386,2.3678,2.3426,2.4776,311.03895,311.03778,311.03998,1.493E5,5.652E3,1.024E4,1.493E5,0,1,,,,,,,,,,DETECTED,311.03895,311.03778,311.03998,2.3678,2.3426,2.4776,1.493E5,5.652E3,1.024E4,1.493E5,0.0257,2.5825,4.2555,,,2,1
387,2.3678,2.3559,2.3999,609.14136,609.13922,609.14423,1.063E5,1.889E3,8.384E3,1.063E5,0,1,,,,,,,,,,DETECTED,609.14136,609.13922,609.14423,2.3678,2.3559,2.3999,1.063E5,1.889E3,8.384E3,1.063E5,0.0147,1.6484,2.1323,,,2,1
389,2.4222,2.3999,2.4552,595.16369,595.16003,595.16528,1.287E5,3.024E3,1.207E4,1.287E5,0,1,,,,,,,,,,DETECTED,595.16369,595.16003,595.16528,2.4222,2.3999,2.4552,1.287E5,3.024E3,1.207E4,1.287E5,0.0225,1.3618,1.152,,,3,1
391,2.4701,2.4438,2.5391,325.09106,325.09027,325.0925,2.798E5,6.663E3,8.388E3,2.798E5,1,1,7,7,[M-H]-,2,326.0983,392;391,,,,DETECTED,325.09106,325.09027,325.0925,2.4701,2.4438,2.5391,2.798E5,6.663E3,8.388E3,2.798E5,0.0181,1.9079,2.7851,1,0.004,2,1
392,2.4701,2.4495,2.501,371.09647,371.09573,371.09766,5.542E4,1.291E3,7.335E3,5.542E4,0,1,7,7,[M+FA]-,2,326.0983,392;391,,,,DETECTED,371.09647,371.09573,371.09766,2.4701,2.4495,2.501,5.542E4,1.291E3,7.335E3,5.542E4,0.0216,1.2517,2.0317,,,2,1
393,2.5123,2.4895,2.5288,606.17961,606.17749,606.18384,8.745E4,1.698E3,9.782E3,8.745E4,0,1,,,,,,,,,,DETECTED,606.17961,606.17749,606.18384,2.5123,2.4895,2.5288,8.745E4,1.698E3,9.782E3,8.745E4,0.0174,0.8632,0.9622,,,2,1
394,2.5168,2.4953,2.5933,355.10176,355.09985,355.10388,3.223E5,8.187E3,6.314E3,3.223E5,1,1,,,,,,,,,,DETECTED,355.10176,355.09985,355.10388,2.5168,2.4953,2.5933,3.223E5,8.187E3,6.314E3,3.223E5,0.0202,2.0207,2.5498,1,0.0039,3,1
395,2.5333,2.5123,2.6163,315.10678,315.10611,315.10748,3.291E5,8.94E3,1.281E4,3.291E5,0,1,17,,,,,,,,,DETECTED,315.10678,315.10611,315.10748,2.5333,2.5123,2.6163,3.291E5,8.94E3,1.281E4,3.291E5,0.0202,2.5189,3.0803,,,3,1
396,2.5333,2.5123,2.6433,353.0495,353.04669,353.05127,9.747E4,4.212E3,7.953E3,9.747E4,0,1,17,,,,,,,,,DETECTED,353.0495,353.04669,353.05127,2.5333,2.5123,2.6433,9.747E4,4.212E3,7.953E3,9.747E4,0.0306,3.409,3.1279,,,2,1
397,2.5391,2.5068,2.7007,351.03342,351.02991,351.03448,1.628E5,8.398E3,7.282E3,1.628E5,0,1,17,,,,,,,,,DETECTED,351.03342,351.02991,351.03448,2.5391,2.5068,2.7007,1.628E5,8.398E3,7.282E3,1.628E5,0.0383,2.8195,6.749,,,2,1
399,2.5581,2.5391,2.5878,595.15317,595.15259,595.15692,1.383E5,2.406E3,9.177E3,1.383E5,0,1,,,,,,,,,,DETECTED,595.15317,595.15259,595.15692,2.5581,2.5391,2.5878,1.383E5,2.406E3,9.177E3,1.383E5,0.0186,1.2429,1.4541,,,4,1
402,2.5742,2.5639,2.6048,421.16148,421.15961,421.16235,9.008E4,1.814E3,1.245E4,9.008E4,0,1,,,,,,,,,,DETECTED,421.16148,421.15961,421.16235,2.5742,2.5639,2.6048,9.008E4,1.814E3,1.245E4,9.008E4,0.0201,1.9877,2.5433,,,2,1
403,2.6048,2.5878,2.6478,461.12736,461.12445,461.12799,9.762E4,2.46E3,1.073E4,9.762E4,0,1,,,,,,,,,,DETECTED,461.12736,461.12445,461.12799,2.6048,2.5878,2.6478,9.762E4,2.46E3,1.073E4,9.762E4,0.0202,1.7664,2.6357,,,2,1
404,2.6106,2.5742,2.7007,121.02632,121.02592,121.02647,2.011E5,8.454E3,6.691E3,2.011E5,0,1,21,,,,,,,,,DETECTED,121.02632,121.02592,121.02647,2.6106,2.5742,2.7007,2.011E5,8.454E3,6.691E3,2.011E5,0.0357,2.1652,2.8674,,,3,1
405,2.6106,2.5933,2.6478,439.17857,439.17697,439.18115,6.127E4,1.494E3,1.223E4,6.127E4,0,1,21,,,,,,,,,DETECTED,439.17857,439.17697,439.18115,2.6106,2.5933,2.6478,6.127E4,1.494E3,1.223E4,6.127E4,0.0207,1.5809,1.168,,,2,1
406,2.6208,2.5991,2.6725,506.14906,506.14792,506.1517,2.004E5,4.593E3,1.613E4,2.004E5,0,1,,,,,,,,,,DETECTED,506.14906,506.14792,506.1517,2.6208,2.5991,2.6725,2.004E5,4.593E3,1.613E4,2.004E5,0.0181,2.0348,2.639,,,2,1
407,2.6433,2.6106,2.7419,374.10743,374.10565,374.10855,3.611E5,1.081E4,7.131E3,3.611E5,0,1,,,,,,,,,,DETECTED,374.10743,374.10565,374.10855,2.6433,2.6106,2.7419,3.611E5,1.081E4,7.131E3,3.611E5,0.0216,1.8913,1.2703,,,3,1
408,2.6552,2.6329,2.763,437.16416,437.16156,437.1687,1.658E6,3.583E4,8.11E3,1.658E6,1,1,30,,,,,,,,,DETECTED,437.16416,437.16156,437.1687,2.6552,2.6329,2.763,1.658E6,3.583E4,8.11E3,1.658E6,0.0184,1.6245,2.0108,1,-0.0035,3,1
409,2.6552,2.6375,2.68,497.22122,497.21951,497.22177,1.369E5,2.582E3,2.337E4,1.369E5,0,1,30,,,,,,,,,DETECTED,497.22122,497.21951,497.22177,2.6552,2.6375,2.68,1.369E5,2.582E3,2.337E4,1.369E5,0.0191,1.1974,1.4306,,,2,1
